Site,Exclosure,Disturbance,Plot Name,Date,FG,index,Year,Total_Hits_FG,project,Total Hits,Total_Weight_FG,hits,weight
west fork,ungulate ex,control,,2018-08-01,Total,78,2018,10,NEX,20,78.24,10.0,122.34
west fork,ungulate ex,control,,2019-08-07,C4,79,2019,9,NEX,27,30.22,0.0,6.2
west fork,ungulate ex,control,,2019-08-07,VUOC,79,2019,9,NEX,27,30.22,0.0,0.02
west fork,ungulate ex,control,,2019-08-07,C3,79,2019,9,NEX,27,30.22,0.0,0.0
west fork,ungulate ex,control,,2019-08-07,Brome,79,2019,9,NEX,27,30.22,1.0,
west fork,ungulate ex,control,,2019-08-07,AnnGrass,79,2019,9,NEX,27,30.22,1.0,
west fork,ungulate ex,control,,2019-08-07,SD,79,2019,9,NEX,27,30.22,5.0,21.0
west fork,ungulate ex,control,,2019-08-07,Forb,79,2019,9,NEX,27,30.22,3.0,3.0
west fork,ungulate ex,control,,2019-08-07,Subshrub,79,2019,9,NEX,27,30.22,3.0,0.0
west fork,ungulate ex,control,,2019-08-07,Total,79,2019,9,NEX,27,30.22,12.0,30.22
west fork,ungulate ex,control,,2020-08-05,VUOC,80,2020,9,NEX,10,98.8764,0.0,0.3164
west fork,ungulate ex,control,,2020-08-05,C4,80,2020,9,NEX,10,98.8764,3.0,4.7
west fork,ungulate ex,control,,2020-08-05,C3,80,2020,9,NEX,10,98.8764,2.0,24.44
west fork,ungulate ex,control,,2020-08-05,Brome,80,2020,9,NEX,10,98.8764,2.0,11.22
west fork,ungulate ex,control,,2020-08-05,AnnGrass,80,2020,9,NEX,10,98.8764,2.0,11.5364
west fork,ungulate ex,control,,2020-08-05,SD,80,2020,9,NEX,10,98.8764,2.0,58.2
west fork,ungulate ex,control,,2020-08-05,Forb,80,2020,9,NEX,10,98.8764,0.0,
west fork,ungulate ex,control,,2020-08-05,Subshrub,80,2020,9,NEX,10,98.8764,1.0,22.1
west fork,ungulate ex,control,,2020-08-05,Total,80,2020,9,NEX,10,98.8764,10.0,121.57640000000002
west fork,livestock ex,fire,,2017-07-19,Brome,81,2017,19,NEX,19,139.18,0.0,0.0
west fork,livestock ex,fire,,2017-07-19,SD,81,2017,19,NEX,19,139.18,0.0,0.0
west fork,livestock ex,fire,,2017-07-19,Subshrub,81,2017,19,NEX,19,139.18,0.0,0.0
west fork,livestock ex,fire,,2017-07-19,VUOC,81,2017,19,NEX,19,139.18,0.0,0.0
west fork,livestock ex,fire,,2017-07-19,Forb,81,2017,19,NEX,19,139.18,0.0,10.0
west fork,livestock ex,fire,,2017-07-19,C4,81,2017,19,NEX,19,139.18,0.0,13.28
west fork,livestock ex,fire,,2017-07-19,C3,81,2017,19,NEX,19,139.18,19.0,115.9
west fork,livestock ex,fire,,2017-07-19,Total,81,2017,19,NEX,19,139.18,19.0,139.18
west fork,livestock ex,fire,,2017-07-19,AnnGrass,81,2017,19,NEX,19,139.18,0.0,0.0
west fork,livestock ex,fire,,2018-08-01,SD,82,2018,10,NEX,10,233.98,0.0,27.06
west fork,livestock ex,fire,,2018-08-01,Subshrub,82,2018,10,NEX,10,233.98,0.0,1.86
west fork,livestock ex,fire,,2018-08-01,VUOC,82,2018,10,NEX,10,233.98,0.0,0.0
west fork,livestock ex,fire,,2018-08-01,Forb,82,2018,10,NEX,10,233.98,3.0,98.24
west fork,livestock ex,fire,,2018-08-01,Total,82,2018,10,NEX,10,233.98,10.0,235.84
west fork,livestock ex,fire,,2018-08-01,AnnGrass,82,2018,10,NEX,10,233.98,0.0,0.0
west fork,livestock ex,fire,,2018-08-01,C3,82,2018,10,NEX,10,233.98,7.0,107.24
west fork,livestock ex,fire,,2018-08-01,C4,82,2018,10,NEX,10,233.98,0.0,1.44
west fork,livestock ex,fire,,2018-08-01,Brome,82,2018,10,NEX,10,233.98,0.0,0.0
west fork,livestock ex,fire,,2019-08-07,VUOC,83,2019,23,NEX,23,198.70000000000002,0.0,0.0
west fork,livestock ex,fire,,2019-08-07,Subshrub,83,2019,23,NEX,23,198.70000000000002,0.0,0.0
west fork,livestock ex,fire,,2019-08-07,SD,83,2019,23,NEX,23,198.70000000000002,0.0,34.1
west fork,livestock ex,fire,,2019-08-07,Brome,83,2019,23,NEX,23,198.70000000000002,0.0,0.3
west fork,livestock ex,fire,,2019-08-07,Total,83,2019,23,NEX,23,198.70000000000002,23.0,198.7
west fork,livestock ex,fire,,2019-08-07,Forb,83,2019,23,NEX,23,198.70000000000002,3.0,10.5
west fork,livestock ex,fire,,2019-08-07,C3,83,2019,23,NEX,23,198.70000000000002,20.0,153.8
west fork,livestock ex,fire,,2019-08-07,AnnGrass,83,2019,23,NEX,23,198.70000000000002,0.0,0.3
west fork,livestock ex,fire,,2019-08-07,C4,83,2019,23,NEX,23,198.70000000000002,0.0,0.0
west fork,livestock ex,fire,,2020-08-05,C4,84,2020,24,NEX,24,155.28,2.0,2.14
west fork,livestock ex,fire,,2020-08-05,Brome,84,2020,24,NEX,24,155.28,5.0,3.18
west fork,livestock ex,fire,,2020-08-05,Subshrub,84,2020,24,NEX,24,155.28,0.0,0.0
west fork,livestock ex,fire,,2020-08-05,SD,84,2020,24,NEX,24,155.28,0.0,70.1
west fork,livestock ex,fire,,2020-08-05,VUOC,84,2020,24,NEX,24,155.28,0.0,0.0
west fork,livestock ex,fire,,2020-08-05,AnnGrass,84,2020,24,NEX,24,155.28,5.0,3.18
west fork,livestock ex,fire,,2020-08-05,Forb,84,2020,24,NEX,24,155.28,0.0,1.06
west fork,livestock ex,fire,,2020-08-05,Total,84,2020,24,NEX,24,155.28,24.0,155.27999999999997
west fork,livestock ex,fire,,2020-08-05,C3,84,2020,24,NEX,24,155.28,17.0,78.8
west fork,out,fire,,2017-07-19,Brome,85,2017,17,NEX,17,117.68,0.0,1.1400000000000006
west fork,out,fire,,2017-07-19,AnnGrass,85,2017,17,NEX,17,117.68,0.0,1.1400000000000006
west fork,out,fire,,2017-07-19,SD,85,2017,17,NEX,17,117.68,0.0,0.0
west fork,out,fire,,2017-07-19,VUOC,85,2017,17,NEX,17,117.68,0.0,0.0
west fork,out,fire,,2017-07-19,Forb,85,2017,17,NEX,17,117.68,4.0,11.260000000000002
west fork,out,fire,,2017-07-19,C4,85,2017,17,NEX,17,117.68,0.0,10.5
west fork,out,fire,,2017-07-19,Subshrub,85,2017,17,NEX,17,117.68,0.0,0.0
west fork,out,fire,,2017-07-19,C3,85,2017,17,NEX,17,117.68,13.0,94.78
west fork,out,fire,,2017-07-19,Total,85,2017,17,NEX,17,117.68,17.0,117.68
west fork,out,fire,,2018-08-01,Brome,86,2018,24,NEX,24,227.32,4.0,19.98
west fork,out,fire,,2018-08-01,AnnGrass,86,2018,24,NEX,24,227.32,4.0,19.98
west fork,out,fire,,2018-08-01,SD,86,2018,24,NEX,24,227.32,0.0,42.9
west fork,out,fire,,2018-08-01,VUOC,86,2018,24,NEX,24,227.32,0.0,0.0
west fork,out,fire,,2018-08-01,Forb,86,2018,24,NEX,24,227.32,0.0,14.64
west fork,out,fire,,2018-08-01,C4,86,2018,24,NEX,24,227.32,11.0,7.42
west fork,out,fire,,2018-08-01,Subshrub,86,2018,24,NEX,24,227.32,0.0,0.0
west fork,out,fire,,2018-08-01,C3,86,2018,24,NEX,24,227.32,9.0,142.38
west fork,out,fire,,2018-08-01,Total,86,2018,24,NEX,24,227.32,24.0,227.32
west fork,out,fire,,2019-08-07,VUOC,87,2019,9,NEX,13,121.8,0.0,0.0
west fork,out,fire,,2019-08-07,SD,87,2019,9,NEX,13,121.8,0.0,26.3
west fork,out,fire,,2019-08-07,AnnGrass,87,2019,9,NEX,13,121.8,0.0,6.5
west fork,out,fire,,2019-08-07,Forb,87,2019,9,NEX,13,121.8,0.0,2.3
west fork,out,fire,,2019-08-07,C4,87,2019,9,NEX,13,121.8,0.0,2.2
west fork,out,fire,,2019-08-07,Subshrub,87,2019,9,NEX,13,121.8,4.0,5.5
west fork,out,fire,,2019-08-07,Brome,87,2019,9,NEX,13,121.8,0.0,6.5
west fork,out,fire,,2019-08-07,C3,87,2019,9,NEX,13,121.8,9.0,84.5
west fork,out,fire,,2019-08-07,Total,87,2019,9,NEX,13,121.8,13.0,127.3
west fork,out,fire,,2020-08-05,VUOC,88,2020,12,NEX,12,73.7,0.0,0.0
west fork,out,fire,,2020-08-05,SD,88,2020,12,NEX,12,73.7,1.0,15.3
west fork,out,fire,,2020-08-05,Brome,88,2020,12,NEX,12,73.7,0.0,0.0
west fork,out,fire,,2020-08-05,Forb,88,2020,12,NEX,12,73.7,1.0,5.359999999999999
west fork,out,fire,,2020-08-05,C4,88,2020,12,NEX,12,73.7,3.0,8.9
west fork,out,fire,,2020-08-05,Subshrub,88,2020,12,NEX,12,73.7,0.0,3.12
west fork,out,fire,,2020-08-05,AnnGrass,88,2020,12,NEX,12,73.7,0.0,0.0
west fork,out,fire,,2020-08-05,Total,88,2020,12,NEX,12,73.7,12.0,76.82000000000001
west fork,out,fire,,2020-08-05,C3,88,2020,12,NEX,12,73.7,7.0,44.14
west fork,ungulate ex,fire,,2017-07-19,SD,89,2017,20,NEX,20,177.92000000000002,0.0,0.0
west fork,ungulate ex,fire,,2017-07-19,AnnGrass,89,2017,20,NEX,20,177.92000000000002,2.0,5.859999999999999
west fork,ungulate ex,fire,,2017-07-19,Brome,89,2017,20,NEX,20,177.92000000000002,2.0,5.859999999999999
west fork,ungulate ex,fire,,2017-07-19,Subshrub,89,2017,20,NEX,20,177.92000000000002,0.0,0.0
west fork,ungulate ex,fire,,2017-07-19,VUOC,89,2017,20,NEX,20,177.92000000000002,0.0,0.0
west fork,ungulate ex,fire,,2017-07-19,Total,89,2017,20,NEX,20,177.92000000000002,20.0,177.92
west fork,ungulate ex,fire,,2017-07-19,C3,89,2017,20,NEX,20,177.92000000000002,15.0,155.56
west fork,ungulate ex,fire,,2017-07-19,C4,89,2017,20,NEX,20,177.92000000000002,0.0,0.4599999999999973
west fork,ungulate ex,fire,,2017-07-19,Forb,89,2017,20,NEX,20,177.92000000000002,3.0,16.039999999999996
west fork,ungulate ex,fire,,2018-08-01,Subshrub,90,2018,26,NEX,26,224.54000000000002,0.0,0.0
west fork,ungulate ex,fire,,2018-08-01,C4,90,2018,26,NEX,26,224.54000000000002,4.0,24.64
west fork,ungulate ex,fire,,2018-08-01,AnnGrass,90,2018,26,NEX,26,224.54000000000002,6.0,11.1
west fork,ungulate ex,fire,,2018-08-01,SD,90,2018,26,NEX,26,224.54000000000002,3.0,30.08
west fork,ungulate ex,fire,,2018-08-01,Brome,90,2018,26,NEX,26,224.54000000000002,6.0,11.1
west fork,ungulate ex,fire,,2018-08-01,VUOC,90,2018,26,NEX,26,224.54000000000002,0.0,0.0
west fork,ungulate ex,fire,,2018-08-01,Total,90,2018,26,NEX,26,224.54000000000002,26.0,224.54
west fork,ungulate ex,fire,,2018-08-01,Forb,90,2018,26,NEX,26,224.54000000000002,3.0,22.0
west fork,ungulate ex,fire,,2018-08-01,C3,90,2018,26,NEX,26,224.54000000000002,10.0,136.72
west fork,ungulate ex,fire,,2019-08-07,Subshrub,91,2019,51,NEX,51,272.5,0.0,0.0
west fork,ungulate ex,fire,,2019-08-07,C4,91,2019,51,NEX,51,272.5,0.0,9.5
west fork,ungulate ex,fire,,2019-08-07,AnnGrass,91,2019,51,NEX,51,272.5,30.0,61.9
west fork,ungulate ex,fire,,2019-08-07,SD,91,2019,51,NEX,51,272.5,0.0,8.8
west fork,ungulate ex,fire,,2019-08-07,Brome,91,2019,51,NEX,51,272.5,30.0,61.9
west fork,ungulate ex,fire,,2019-08-07,Total,91,2019,51,NEX,51,272.5,51.0,272.50000000000006
west fork,ungulate ex,fire,,2019-08-07,VUOC,91,2019,51,NEX,51,272.5,0.0,0.0
west fork,ungulate ex,fire,,2019-08-07,C3,91,2019,51,NEX,51,272.5,19.0,150.9
west fork,ungulate ex,fire,,2019-08-07,Forb,91,2019,51,NEX,51,272.5,2.0,41.4
west fork,ungulate ex,fire,,2020-08-05,C4,92,2020,16,NEX,24,73.68,1.0,5.56
west fork,ungulate ex,fire,,2020-08-05,AnnGrass,92,2020,16,NEX,24,73.68,8.0,18.28
west fork,ungulate ex,fire,,2020-08-05,SD,92,2020,16,NEX,24,73.68,5.0,27.28
west fork,ungulate ex,fire,,2020-08-05,Brome,92,2020,16,NEX,24,73.68,8.0,18.28
west fork,ungulate ex,fire,,2020-08-05,VUOC,92,2020,16,NEX,24,73.68,0.0,0.0
west fork,ungulate ex,fire,,2020-08-05,Total,92,2020,16,NEX,24,73.68,16.0,73.67999999999999
west fork,ungulate ex,fire,,2020-08-05,Subshrub,92,2020,16,NEX,24,73.68,0.0,0.0
west fork,ungulate ex,fire,,2020-08-05,C3,92,2020,16,NEX,24,73.68,1.0,17.46
west fork,ungulate ex,fire,,2020-08-05,Forb,92,2020,16,NEX,24,73.68,1.0,5.1
west fork,livestock ex,prairie dog,,2017-07-19,C3,93,2017,9,NEX,9,85.3,9.0,84.66
west fork,livestock ex,prairie dog,,2017-07-19,Forb,93,2017,9,NEX,9,85.3,0.0,0.6400000000000006
west fork,livestock ex,prairie dog,,2017-07-19,SD,93,2017,9,NEX,9,85.3,0.0,0.0
west fork,livestock ex,prairie dog,,2017-07-19,Brome,93,2017,9,NEX,9,85.3,0.0,0.0
west fork,livestock ex,prairie dog,,2017-07-19,AnnGrass,93,2017,9,NEX,9,85.3,0.0,0.0
west fork,livestock ex,prairie dog,,2017-07-19,Subshrub,93,2017,9,NEX,9,85.3,0.0,0.0
west fork,livestock ex,prairie dog,,2017-07-19,C4,93,2017,9,NEX,9,85.3,0.0,0.0
west fork,livestock ex,prairie dog,,2017-07-19,Total,93,2017,9,NEX,9,85.3,9.0,85.3
west fork,livestock ex,prairie dog,,2017-07-19,VUOC,93,2017,9,NEX,9,85.3,0.0,0.0
west fork,livestock ex,prairie dog,,2018-08-01,C3,94,2018,18,NEX,18,133.61999999999998,10.0,103.36
west fork,livestock ex,prairie dog,,2018-08-01,C4,94,2018,18,NEX,18,133.61999999999998,2.0,0.88
west fork,livestock ex,prairie dog,,2018-08-01,Forb,94,2018,18,NEX,18,133.61999999999998,6.0,25.96
west fork,livestock ex,prairie dog,,2018-08-01,AnnGrass,94,2018,18,NEX,18,133.61999999999998,0.0,0.5
west fork,livestock ex,prairie dog,,2018-08-01,Brome,94,2018,18,NEX,18,133.61999999999998,0.0,0.5
west fork,livestock ex,prairie dog,,2018-08-01,Subshrub,94,2018,18,NEX,18,133.61999999999998,0.0,0.0
west fork,livestock ex,prairie dog,,2018-08-01,SD,94,2018,18,NEX,18,133.61999999999998,0.0,2.92
west fork,livestock ex,prairie dog,,2018-08-01,VUOC,94,2018,18,NEX,18,133.61999999999998,0.0,0.0
west fork,livestock ex,prairie dog,,2018-08-01,Total,94,2018,18,NEX,18,133.61999999999998,18.0,133.61999999999998
west fork,livestock ex,prairie dog,,2019-08-07,Forb,95,2019,24,NEX,24,56.400000000000006,5.0,41.2
west fork,livestock ex,prairie dog,,2019-08-07,C3,95,2019,24,NEX,24,56.400000000000006,13.0,
west fork,livestock ex,prairie dog,,2019-08-07,C4,95,2019,24,NEX,24,56.400000000000006,0.0,0.0
west fork,livestock ex,prairie dog,,2019-08-07,SD,95,2019,24,NEX,24,56.400000000000006,6.0,15.2
west fork,livestock ex,prairie dog,,2019-08-07,Brome,95,2019,24,NEX,24,56.400000000000006,0.0,0.0
west fork,livestock ex,prairie dog,,2019-08-07,Subshrub,95,2019,24,NEX,24,56.400000000000006,0.0,0.0
west fork,livestock ex,prairie dog,,2019-08-07,Total,95,2019,24,NEX,24,56.400000000000006,24.0,56.400000000000006
west fork,livestock ex,prairie dog,,2019-08-07,VUOC,95,2019,24,NEX,24,56.400000000000006,0.0,0.0
west fork,livestock ex,prairie dog,,2019-08-07,AnnGrass,95,2019,24,NEX,24,56.400000000000006,0.0,0.0
west fork,livestock ex,prairie dog,,2020-08-05,C3,96,2020,22,NEX,22,145.06,6.0,56.86
west fork,livestock ex,prairie dog,,2020-08-05,SD,96,2020,22,NEX,22,145.06,14.0,81.8
west fork,livestock ex,prairie dog,,2020-08-05,Forb,96,2020,22,NEX,22,145.06,2.0,6.4
west fork,livestock ex,prairie dog,,2020-08-05,AnnGrass,96,2020,22,NEX,22,145.06,0.0,0.0
west fork,livestock ex,prairie dog,,2020-08-05,Brome,96,2020,22,NEX,22,145.06,0.0,0.0
west fork,livestock ex,prairie dog,,2020-08-05,Subshrub,96,2020,22,NEX,22,145.06,0.0,0.0
west fork,livestock ex,prairie dog,,2020-08-05,Total,96,2020,22,NEX,22,145.06,22.0,145.06
west fork,livestock ex,prairie dog,,2020-08-05,VUOC,96,2020,22,NEX,22,145.06,0.0,0.0
west fork,livestock ex,prairie dog,,2020-08-05,C4,96,2020,22,NEX,22,145.06,0.0,0.0
west fork,out,prairie dog,,2017-07-19,AnnGrass,97,2017,21,NEX,21,90.19999999999999,0.0,0.02
west fork,out,prairie dog,,2017-07-19,C4,97,2017,21,NEX,21,90.19999999999999,1.0,1.34
west fork,out,prairie dog,,2017-07-19,Forb,97,2017,21,NEX,21,90.19999999999999,3.0,22.16
west fork,out,prairie dog,,2017-07-19,C3,97,2017,21,NEX,21,90.19999999999999,17.0,66.67999999999999
west fork,out,prairie dog,,2017-07-19,VUOC,97,2017,21,NEX,21,90.19999999999999,0.0,0.02
west fork,out,prairie dog,,2017-07-19,Total,97,2017,21,NEX,21,90.19999999999999,21.0,90.2
west fork,out,prairie dog,,2017-07-19,SD,97,2017,21,NEX,21,90.19999999999999,0.0,0.0
west fork,out,prairie dog,,2017-07-19,Subshrub,97,2017,21,NEX,21,90.19999999999999,0.0,0.0
west fork,out,prairie dog,,2017-07-19,Brome,97,2017,21,NEX,21,90.19999999999999,0.0,0.0
west fork,out,prairie dog,,2018-08-01,AnnGrass,98,2018,17,NEX,17,150.5,0.0,0.0
west fork,out,prairie dog,,2018-08-01,C4,98,2018,17,NEX,17,150.5,10.0,5.92
west fork,out,prairie dog,,2018-08-01,Forb,98,2018,17,NEX,17,150.5,3.0,46.68
west fork,out,prairie dog,,2018-08-01,C3,98,2018,17,NEX,17,150.5,4.0,96.62
west fork,out,prairie dog,,2018-08-01,Total,98,2018,17,NEX,17,150.5,17.0,150.6
west fork,out,prairie dog,,2018-08-01,VUOC,98,2018,17,NEX,17,150.5,0.0,0.0
west fork,out,prairie dog,,2018-08-01,SD,98,2018,17,NEX,17,150.5,0.0,1.28
west fork,out,prairie dog,,2018-08-01,Subshrub,98,2018,17,NEX,17,150.5,0.0,0.1
west fork,out,prairie dog,,2018-08-01,Brome,98,2018,17,NEX,17,150.5,0.0,0.0
west fork,out,prairie dog,,2019-08-07,AnnGrass,99,2019,26,NEX,26,208.0,0.0,0.4
west fork,out,prairie dog,,2019-08-07,SD,99,2019,26,NEX,26,208.0,2.0,7.1
west fork,out,prairie dog,,2019-08-07,VUOC,99,2019,26,NEX,26,208.0,0.0,0.4
west fork,out,prairie dog,,2019-08-07,C3,99,2019,26,NEX,26,208.0,15.0,150.3
west fork,out,prairie dog,,2019-08-07,C4,99,2019,26,NEX,26,208.0,0.0,0.0
west fork,out,prairie dog,,2019-08-07,Total,99,2019,26,NEX,26,208.0,26.0,208.00000000000003
west fork,out,prairie dog,,2019-08-07,Forb,99,2019,26,NEX,26,208.0,9.0,50.2
west fork,out,prairie dog,,2019-08-07,Brome,99,2019,26,NEX,26,208.0,0.0,0.0
west fork,out,prairie dog,,2019-08-07,Subshrub,99,2019,26,NEX,26,208.0,0.0,0.0
west fork,out,prairie dog,,2020-08-05,AnnGrass,100,2020,13,NEX,13,113.32,0.0,0.0
west fork,out,prairie dog,,2020-08-05,C4,100,2020,13,NEX,13,113.32,0.0,0.0
west fork,out,prairie dog,,2020-08-05,Forb,100,2020,13,NEX,13,113.32,0.0,0.7999999999999999
west fork,out,prairie dog,,2020-08-05,Total,100,2020,13,NEX,13,113.32,13.0,114.22
west fork,out,prairie dog,,2020-08-05,SD,100,2020,13,NEX,13,113.32,9.0,79.02
west fork,out,prairie dog,,2020-08-05,VUOC,100,2020,13,NEX,13,113.32,0.0,0.0
west fork,out,prairie dog,,2020-08-05,C3,100,2020,13,NEX,13,113.32,4.0,33.5
west fork,out,prairie dog,,2020-08-05,Subshrub,100,2020,13,NEX,13,113.32,0.0,0.9
west fork,out,prairie dog,,2020-08-05,Brome,100,2020,13,NEX,13,113.32,0.0,0.0
west fork,ungulate ex,prairie dog,,2017-07-19,Total,101,2017,8,NEX,8,41.160000000000004,8.0,41.16000000000001
west fork,ungulate ex,prairie dog,,2017-07-19,Subshrub,101,2017,8,NEX,8,41.160000000000004,0.0,0.0
west fork,ungulate ex,prairie dog,,2017-07-19,C3,101,2017,8,NEX,8,41.160000000000004,7.0,26.080000000000005
west fork,ungulate ex,prairie dog,,2017-07-19,VUOC,101,2017,8,NEX,8,41.160000000000004,0.0,0.0
west fork,ungulate ex,prairie dog,,2017-07-19,C4,101,2017,8,NEX,8,41.160000000000004,0.0,0.3000000000000007
west fork,ungulate ex,prairie dog,,2017-07-19,Forb,101,2017,8,NEX,8,41.160000000000004,1.0,14.78
west fork,ungulate ex,prairie dog,,2017-07-19,Brome,101,2017,8,NEX,8,41.160000000000004,0.0,0.0
west fork,ungulate ex,prairie dog,,2017-07-19,SD,101,2017,8,NEX,8,41.160000000000004,0.0,0.0
west fork,ungulate ex,prairie dog,,2017-07-19,AnnGrass,101,2017,8,NEX,8,41.160000000000004,0.0,0.0
west fork,ungulate ex,prairie dog,,2018-08-01,Subshrub,102,2018,16,NEX,16,165.44,0.0,0.0
west fork,ungulate ex,prairie dog,,2018-08-01,Total,102,2018,16,NEX,16,165.44,16.0,165.44
west fork,ungulate ex,prairie dog,,2018-08-01,Brome,102,2018,16,NEX,16,165.44,0.0,0.0
west fork,ungulate ex,prairie dog,,2018-08-01,C4,102,2018,16,NEX,16,165.44,0.0,3.22
west fork,ungulate ex,prairie dog,,2018-08-01,C3,102,2018,16,NEX,16,165.44,10.0,117.7
west fork,ungulate ex,prairie dog,,2018-08-01,VUOC,102,2018,16,NEX,16,165.44,0.0,0.0
west fork,ungulate ex,prairie dog,,2018-08-01,Forb,102,2018,16,NEX,16,165.44,6.0,37.82
west fork,ungulate ex,prairie dog,,2018-08-01,SD,102,2018,16,NEX,16,165.44,0.0,6.7
west fork,ungulate ex,prairie dog,,2018-08-01,AnnGrass,102,2018,16,NEX,16,165.44,0.0,0.0
west fork,ungulate ex,prairie dog,,2019-08-07,Subshrub,103,2019,28,NEX,28,309.06,0.0,0.0
west fork,ungulate ex,prairie dog,,2019-08-07,Total,103,2019,28,NEX,28,309.06,28.0,309.06
west fork,ungulate ex,prairie dog,,2019-08-07,SD,103,2019,28,NEX,28,309.06,2.0,14.3
west fork,ungulate ex,prairie dog,,2019-08-07,VUOC,103,2019,28,NEX,28,309.06,0.0,0.06
west fork,ungulate ex,prairie dog,,2019-08-07,Forb,103,2019,28,NEX,28,309.06,4.0,40.2
west fork,ungulate ex,prairie dog,,2019-08-07,C3,103,2019,28,NEX,28,309.06,22.0,253.7
west fork,ungulate ex,prairie dog,,2019-08-07,AnnGrass,103,2019,28,NEX,28,309.06,0.0,0.06
west fork,ungulate ex,prairie dog,,2019-08-07,C4,103,2019,28,NEX,28,309.06,0.0,0.8
west fork,ungulate ex,prairie dog,,2019-08-07,Brome,103,2019,28,NEX,28,309.06,0.0,0.0
west fork,ungulate ex,prairie dog,,2020-08-05,Subshrub,104,2020,46,NEX,46,271.9296,0.0,0.0
west fork,ungulate ex,prairie dog,,2020-08-05,Total,104,2020,46,NEX,46,271.9296,46.0,271.9296
west fork,ungulate ex,prairie dog,,2020-08-05,VUOC,104,2020,46,NEX,46,271.9296,0.0,0.0
west fork,ungulate ex,prairie dog,,2020-08-05,Forb,104,2020,46,NEX,46,271.9296,0.0,0.3296
west fork,ungulate ex,prairie dog,,2020-08-05,C3,104,2020,46,NEX,46,271.9296,22.0,63.2
west fork,ungulate ex,prairie dog,,2020-08-05,SD,104,2020,46,NEX,46,271.9296,24.0,208.4
west fork,ungulate ex,prairie dog,,2020-08-05,Brome,104,2020,46,NEX,46,271.9296,0.0,0.0
west fork,ungulate ex,prairie dog,,2020-08-05,AnnGrass,104,2020,46,NEX,46,271.9296,0.0,0.0
west fork,ungulate ex,prairie dog,,2020-08-05,C4,104,2020,46,NEX,46,271.9296,0.0,0.0
wildcat,livestock ex,control,,2017-07-18,Brome,105,2017,23,NEX,23,70.98,0.0,0.0
wildcat,livestock ex,control,,2017-07-18,Subshrub,105,2017,23,NEX,23,70.98,0.0,0.0
wildcat,livestock ex,control,,2017-07-18,Forb,105,2017,23,NEX,23,70.98,0.0,1.2200000000000006
wildcat,livestock ex,control,,2017-07-18,VUOC,105,2017,23,NEX,23,70.98,0.0,0.0
wildcat,livestock ex,control,,2017-07-18,Total,105,2017,23,NEX,23,70.98,23.0,70.97999999999999
wildcat,livestock ex,control,,2017-07-18,C3,105,2017,23,NEX,23,70.98,23.0,59.38
wildcat,livestock ex,control,,2017-07-18,SD,105,2017,23,NEX,23,70.98,0.0,0.0
wildcat,livestock ex,control,,2017-07-18,C4,105,2017,23,NEX,23,70.98,0.0,10.38
wildcat,livestock ex,control,,2017-07-18,AnnGrass,105,2017,23,NEX,23,70.98,0.0,0.0
wildcat,livestock ex,control,,2018-08-02,Forb,106,2018,32,NEX,32,242.38,0.0,4.2
wildcat,livestock ex,control,,2018-08-02,C3,106,2018,32,NEX,32,242.38,24.0,157.38
wildcat,livestock ex,control,,2018-08-02,Brome,106,2018,32,NEX,32,242.38,0.0,3.3
wildcat,livestock ex,control,,2018-08-02,Subshrub,106,2018,32,NEX,32,242.38,0.0,0.0
wildcat,livestock ex,control,,2018-08-02,VUOC,106,2018,32,NEX,32,242.38,0.0,0.9
wildcat,livestock ex,control,,2018-08-02,Total,106,2018,32,NEX,32,242.38,32.0,242.38
wildcat,livestock ex,control,,2018-08-02,SD,106,2018,32,NEX,32,242.38,0.0,27.7
wildcat,livestock ex,control,,2018-08-02,C4,106,2018,32,NEX,32,242.38,8.0,48.9
wildcat,livestock ex,control,,2018-08-02,AnnGrass,106,2018,32,NEX,32,242.38,0.0,4.2
wildcat,livestock ex,control,,2019-08-05,Forb,107,2019,47,NEX,47,190.26,0.0,2.9
wildcat,livestock ex,control,,2019-08-05,VUOC,107,2019,47,NEX,47,190.26,0.0,0.0
wildcat,livestock ex,control,,2019-08-05,Brome,107,2019,47,NEX,47,190.26,0.0,0.06
wildcat,livestock ex,control,,2019-08-05,Total,107,2019,47,NEX,47,190.26,47.0,190.26
wildcat,livestock ex,control,,2019-08-05,C3,107,2019,47,NEX,47,190.26,40.0,126.9
wildcat,livestock ex,control,,2019-08-05,Subshrub,107,2019,47,NEX,47,190.26,0.0,0.0
wildcat,livestock ex,control,,2019-08-05,C4,107,2019,47,NEX,47,190.26,5.0,36.3
wildcat,livestock ex,control,,2019-08-05,AnnGrass,107,2019,47,NEX,47,190.26,0.0,0.06
wildcat,livestock ex,control,,2019-08-05,SD,107,2019,47,NEX,47,190.26,2.0,24.1
wildcat,livestock ex,control,,2020-08-06,Forb,108,2020,15,NEX,15,69.1218,0.0,
wildcat,livestock ex,control,,2020-08-06,VUOC,108,2020,15,NEX,15,69.1218,0.0,0.04
wildcat,livestock ex,control,,2020-08-06,Brome,108,2020,15,NEX,15,69.1218,0.0,0.0218
wildcat,livestock ex,control,,2020-08-06,Subshrub,108,2020,15,NEX,15,69.1218,0.0,0.0
wildcat,livestock ex,control,,2020-08-06,Total,108,2020,15,NEX,15,69.1218,15.0,69.155
