Year,Month,Date,Block,Paddock,Plot,Direction,Location,Rep Notes,Ht Hi original,Ht Lo original,Check,Same,Height Hi,Height Lo,Species Lo,Notes,Pole notes,,,,,,,,,,,
2020,7,7,1,1,17,NE,17NE,,8,2,2,TRUE,9,3,PASM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,7,1,1,17,SW,17SW,,6,2,2,TRUE,7,3,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,7,1,1,18,NE,18NE,,4,1,1,TRUE,5,2,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,7,1,1,18,SW,18SW,,21,3,3,TRUE,22,4,BRTE,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,7,2,2,19,NE,19NE,,5,2,2,TRUE,6,3,ARFR,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,7,2,2,19,SW,19SW,,17,3,3,TRUE,18,4,KOMA,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,7,2,2,20,NE,20NE,,16,3,3,TRUE,17,4,KOMA,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,7,2,2,20,SW,20SW,,19,2,2,TRUE,20,3,KOMA,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,7,2,2,21,NE,21NE,,13,1,1,TRUE,14,2,KOMA,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,7,2,2,21,SW,21SW,,16,2,2,TRUE,17,3,CADU,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,7,2,2,22,NE,22NE,,7,3,3,TRUE,8,4,ARPU,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,7,2,2,22,SW,22SW,,12,2,2,TRUE,13,3,BOGR,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,7,2,2,23,NE,23NE,,18,1,1,TRUE,19,2,CADDU,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,7,2,2,23,SW,23SW,,7,3,3,TRUE,8,4,KOMA,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,7,2,2,24,NE,24NE,,5,2,2,TRUE,6,3,BOGR,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,7,2,2,24,SW,24SW,,14,1,1,TRUE,15,2,KOMA,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,7,2,1,25,NE,25NE,,14,2,2,TRUE,15,3,KOMA,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,7,2,1,25,SW,25SW,,11,1,1,TRUE,12,2,BOGR,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,7,2,1,26,NE,26NE,,10,1,1,TRUE,11,2,BOGR,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,7,2,1,26,SW,26SW,,12,1,1,TRUE,13,2,KOMA,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,7,2,1,27,NE,27NE,,6,2,2,TRUE,7,3,BOGR,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,7,2,1,27,SW,27SW,,31,2,2,TRUE,32,3,HECO,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,7,2,1,28,NE,28NE,,8,1,1,TRUE,9,2,BOGR,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,7,2,1,28,SW,28SW,,14,1,1,TRUE,15,2,PASM,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,7,2,1,29,NE,29NE,,19,1,1,TRUE,20,2,ARFR,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,7,2,1,29,SW,29SW,,25,3,3,TRUE,26,4,KOMA,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,7,2,1,30,NE,30NE,,17,1,1,TRUE,18,2,BOGR,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,7,2,1,30,SW,30SW,,14,2,2,TRUE,15,3,CAFI,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,7,2,3,31,NE,31NE,,6,2,2,TRUE,7,3,BOGR,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,7,2,3,31,SW,31SW,,11,1,1,TRUE,12,2,BOGR,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,7,2,3,32,NE,32NE,,8,1,1,TRUE,9,2,BOGR,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,7,2,3,32,SW,32SW,,9,1,1,TRUE,10,2,CADU,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,7,2,3,33,NE,33NE,,9,1,1,TRUE,10,2,KOMA,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,7,2,3,33,SW,33SW,,12,2,2,TRUE,13,3,BOGR,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,7,2,3,34,NE,34NE,,3,1,1,TRUE,4,2,KOMA,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,7,2,3,34,SW,34SW,,10,2,2,TRUE,11,3,KOMA,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,7,2,3,35,NE,35NE,,14,1,1,TRUE,15,2,KOMA,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,7,2,3,35,SW,35SW,,14,1,1,TRUE,15,2,BOGR,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,7,2,3,36,NE,36NE,,9,3,3,TRUE,10,4,KOMA,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,7,2,3,36,SW,36SW,,6,2,2,TRUE,7,3,KOMA,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,8,1,2,1,NE,1NE,,5,1,1,TRUE,6,2,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,8,1,2,1,SW,1SW,,15,1,1,TRUE,16,2,KOMA,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,8,1,2,2,NE,2NE,,2,1,1,TRUE,3,2,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,8,1,2,2,SW,2SW,,8,1,1,TRUE,9,2,HECO,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,8,1,2,3,NE,3NE,,4,2,2,TRUE,5,3,HECO,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,8,1,2,3,SW,3SW,,6,1,1,TRUE,7,2,VUOC,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,8,1,2,4,NE,4NE,,12,1,1,TRUE,13,2,BRTE,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,8,1,2,4,SW,4SW,,14,1,1,TRUE,15,2,BRTE,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,8,1,2,5,NE,5NE,,10,1,1,TRUE,11,2,PASM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,8,1,2,5,SW,5SW,,10,2,2,TRUE,11,3,BRTE,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,8,1,2,6,NE,6NE,,14,1,1,TRUE,15,2,HECO,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,8,1,2,6,SW,6SW,,4,1,1,TRUE,5,2,PASM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,9,2,2,19,NE,19NE,,5,1,1,TRUE,6,2,KOMA,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,9,2,2,19,SW,19SW,,18,2,2,TRUE,19,3,KOMA,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,9,2,2,20,NE,20NE,,12,3,3,TRUE,13,4,KOMA,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,9,2,2,20,SW,20SW,,14,1,1,TRUE,15,2,KOMA,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,9,2,2,21,NE,21NE,,9,1,1,TRUE,10,2,KOMA,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,9,2,2,21,SW,21SW,,15,2,2,TRUE,16,3,KOMA,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,9,2,2,22,NE,22NE,,12,1,1,TRUE,13,2,ARPU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,9,2,2,22,SW,22SW,,4,0,0,TRUE,5,1,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,9,2,2,23,NE,23NE,,12,1,1,TRUE,13,2,CADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,9,2,2,23,SW,23SW,,13,1,1,TRUE,14,2,KOMA,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,9,2,2,24,NE,24NE,,14,2,2,TRUE,15,3,KOMA,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,9,2,2,24,SW,24SW,,2,1,1,TRUE,3,2,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,9,2,1,25,NE,25NE,,14,2,2,TRUE,15,3,KOMA,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,9,2,1,25,SW,25SW,,12,1,1,TRUE,13,2,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,9,2,1,26,NE,26NE,,10,1,1,TRUE,11,2,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,9,2,1,26,SW,26SW,,2,1,1,TRUE,3,2,KOMA,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,9,2,1,27,NE,27NE,,6,1,1,TRUE,7,2,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,9,2,1,27,SW,27SW,,25,1,1,TRUE,26,2,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,9,2,1,28,NE,28NE,,16,1,1,TRUE,17,2,CADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,9,2,1,28,SW,28SW,,11,1,1,TRUE,12,2,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,9,2,1,29,NE,29NE,,18,1,1,TRUE,19,2,ARFR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,9,2,1,29,SW,29SW,,25,2,2,TRUE,26,3,KOMA,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,9,2,1,30,NE,30NE,,17,1,1,TRUE,18,2,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,9,2,1,30,SW,30SW,,12,1,1,TRUE,13,2,CADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,9,2,3,31,NE,31NE,,4,1,1,TRUE,5,2,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,9,2,3,31,SW,31SW,,1,0,0,TRUE,2,1,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,9,2,3,32,NE,32NE,,6,0,0,TRUE,7,1,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,9,2,3,32,SW,32SW,,8,1,1,TRUE,9,2,CADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,9,2,3,33,NE,33NE,,10,1,1,TRUE,11,2,PASM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
