PRISM Time Series Data
Location:  Lat: 43.2929   Lon: -105.1229   Elev: 4783ft
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 1981-01-01 - 2022-09-01
Dataset: AN81d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2023-Mar-14
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
1991-10-19,0.00,25.1,37.1,49.2,21.9,0.68,7.87
1991-10-20,0.00,24.5,40.5,56.4,20.8,1.14,11.57
1991-10-21,0.00,28.0,47.0,66.0,23.2,1.72,17.35
1991-10-22,0.00,37.2,54.8,72.3,23.8,3.37,22.70
1991-10-23,0.00,25.8,42.9,60.0,23.5,1.10,12.80
1991-10-24,0.00,21.2,31.9,42.6,23.8,0.39,4.49
1991-10-25,0.00,22.6,35.8,48.9,21.0,0.51,8.31
1991-10-26,0.00,28.3,41.0,53.7,23.4,1.34,10.26
1991-10-27,0.00,30.2,46.9,63.6,26.9,1.26,15.62
1991-10-28,0.03,11.0,27.5,43.9,22.4,0.42,4.55
1991-10-29,0.06,4.2,8.7,13.2,6.3,0.24,0.61
1991-10-30,0.00,-5.3,6.2,17.7,2.7,0.16,1.31
1991-10-31,0.00,-5.1,6.1,17.3,0.9,0.09,1.35
1991-11-01,0.00,1.6,15.9,30.1,9.5,0.27,2.79
1991-11-02,0.00,-7.3,1.3,10.0,-1.6,0.22,0.82
1991-11-03,0.00,-6.1,3.0,12.1,-7.8,0.30,1.41
1991-11-04,0.00,5.0,17.5,29.9,2.3,0.75,3.63
1991-11-05,0.00,22.6,33.5,44.5,21.8,1.60,5.82
1991-11-06,0.11,15.9,29.7,43.5,25.8,0.13,4.43
1991-11-07,0.00,9.7,17.2,24.7,14.5,0.22,1.01
1991-11-08,0.00,19.6,31.2,42.9,20.6,0.45,5.40
1991-11-09,0.00,31.0,45.1,59.1,27.5,1.88,11.50
1991-11-10,0.00,31.0,41.7,52.4,31.9,0.34,6.98
1991-11-11,0.00,28.2,38.3,48.5,31.2,0.21,4.89
1991-11-12,0.00,27.2,39.4,51.6,24.0,0.78,8.75
1991-11-13,0.00,35.5,49.4,63.4,22.6,2.69,15.95
1991-11-14,0.03,29.7,44.3,59.0,24.3,0.98,12.71
1991-11-15,0.00,25.6,30.8,36.1,27.0,0.25,1.99
1991-11-16,0.00,24.3,30.6,36.8,23.0,0.26,3.05
1991-11-17,0.00,26.9,34.4,41.8,26.1,0.46,3.52
1991-11-18,0.00,27.7,38.7,49.6,27.0,0.46,6.73
1991-11-19,0.00,24.1,35.1,46.1,25.9,0.35,5.46
1991-11-20,0.00,21.4,32.6,43.8,17.2,0.90,6.44
1991-11-21,0.03,28.6,41.0,53.4,23.9,1.39,9.37
1991-11-22,0.08,20.6,31.8,43.0,22.2,0.31,5.16
1991-11-23,0.00,12.7,19.4,26.1,14.7,0.30,1.72
1991-11-24,0.00,7.1,18.0,28.9,8.0,0.36,2.99
1991-11-25,0.00,18.8,27.0,35.3,18.3,0.58,3.34
1991-11-26,0.00,25.5,35.1,44.7,24.9,0.93,5.31
1991-11-27,0.00,24.6,32.6,40.5,24.2,0.58,4.19
1991-11-28,0.25,21.3,27.7,34.2,23.8,0.20,1.68
1991-11-29,0.04,9.5,18.3,27.1,18.3,0.10,1.26
1991-11-30,0.04,1.3,14.3,27.3,11.3,0.13,1.28
1991-12-01,0.00,-2.7,7.0,16.7,-2.0,0.29,1.58
1991-12-02,0.00,5.4,15.4,25.3,5.2,0.43,2.38
1991-12-03,0.00,11.7,21.2,30.8,11.2,0.57,2.19
1991-12-04,0.00,16.6,24.5,32.4,15.9,0.82,2.51
1991-12-05,0.00,20.2,30.9,41.6,20.8,0.83,4.74
1991-12-06,0.00,25.0,34.6,44.2,20.0,1.35,5.66
1991-12-07,0.00,31.7,40.4,49.2,19.9,2.46,7.94
1991-12-08,0.00,27.9,37.7,47.5,22.8,0.75,7.05
1991-12-09,0.00,19.0,30.1,41.2,19.2,0.28,5.13
1991-12-10,0.00,23.6,33.3,43.0,16.0,1.37,6.11
1991-12-11,0.00,17.7,29.1,40.5,13.4,0.85,5.37
1991-12-12,0.00,17.7,29.9,42.2,12.7,0.94,6.20
1991-12-13,0.00,21.5,30.7,40.0,14.5,1.19,5.55
1991-12-14,0.00,5.2,18.2,31.2,10.0,0.26,2.84
1991-12-15,0.00,10.2,22.9,35.6,8.0,0.63,4.51
1991-12-16,0.00,18.4,30.4,42.4,9.3,1.37,6.45
1991-12-17,0.00,12.3,30.5,48.7,10.0,0.53,9.34
1991-12-18,0.00,13.8,26.5,39.3,11.1,0.69,5.46
1991-12-19,0.00,21.3,31.5,41.6,17.6,1.00,5.61
1991-12-20,0.04,24.3,31.8,39.2,24.6,0.37,3.45
1991-12-21,0.00,18.5,28.6,38.7,17.1,0.47,4.72
1991-12-22,0.00,15.9,32.2,48.4,11.8,0.98,8.47
1991-12-23,0.00,13.8,28.4,43.1,13.5,0.46,6.89
1991-12-24,0.00,15.4,28.7,42.0,13.9,0.67,5.79
1991-12-25,0.00,15.6,28.9,42.2,13.2,0.78,5.95
1991-12-26,0.00,15.5,29.9,44.2,14.3,0.71,6.65
1991-12-27,0.00,12.8,27.7,42.6,14.9,0.42,5.85
1991-12-28,0.00,13.4,27.3,41.2,13.9,0.56,5.45
1991-12-29,0.00,15.5,30.6,45.7,11.9,0.90,7.55
1991-12-30,0.00,16.7,29.5,42.3,14.4,0.79,6.03
1991-12-31,0.00,13.4,27.9,42.5,13.5,0.48,6.03
1992-01-01,0.00,11.9,24.6,37.3,14.2,0.33,4.11
1992-01-02,0.00,16.5,28.8,41.2,12.1,0.72,5.70
1992-01-03,0.00,17.0,32.0,46.9,11.0,1.32,8.24
1992-01-04,0.00,20.1,31.8,43.5,13.1,1.25,6.95
1992-01-05,0.00,21.1,32.9,44.7,18.4,1.01,6.16
1992-01-06,0.00,20.0,32.9,45.8,18.4,0.89,6.95
1992-01-07,0.00,17.5,32.5,47.4,19.8,0.32,7.03
1992-01-08,0.02,9.2,17.5,25.8,17.5,0.04,0.87
1992-01-09,0.00,10.9,21.6,32.3,13.5,0.31,2.95
1992-01-10,0.00,19.0,28.6,38.2,13.4,1.07,4.81
1992-01-11,0.00,26.2,37.1,48.1,18.0,1.81,7.28
1992-01-12,0.00,23.2,35.3,47.4,17.7,0.87,7.75
1992-01-13,0.00,10.8,20.2,29.7,17.1,0.29,1.88
1992-01-14,0.00,14.0,21.6,29.2,12.4,0.46,2.57
1992-01-15,0.00,-14.4,7.3,29.0,4.9,0.16,2.09
1992-01-16,0.00,-2.7,14.7,32.2,6.4,0.24,3.00
1992-01-17,0.00,4.4,24.4,44.4,17.3,0.32,5.92
1992-01-18,0.00,6.5,17.5,28.5,10.0,0.27,2.52
1992-01-19,0.00,10.5,23.4,36.3,10.9,0.47,4.17
1992-01-20,0.00,22.3,34.7,47.0,10.5,2.04,7.83
1992-01-21,0.00,21.6,36.7,51.9,10.9,1.83,10.60
1992-01-22,0.00,15.7,31.6,47.6,9.4,1.17,8.28
1992-01-23,0.00,13.6,24.5,35.5,9.5,0.95,4.50
1992-01-24,0.00,17.4,28.9,40.3,17.1,0.91,5.14
1992-01-25,0.00,20.7,35.6,50.5,20.5,0.64,9.03
1992-01-26,0.00,22.5,35.3,48.1,20.5,0.78,7.46
1992-01-27,0.00,16.1,31.1,46.0,16.8,0.52,6.86
1992-01-28,0.00,19.8,33.7,47.6,17.0,0.99,8.04
1992-01-29,0.00,27.4,41.3,55.2,20.9,1.64,10.76
1992-01-30,0.00,24.1,38.7,53.3,19.0,1.16,10.44
1992-01-31,0.00,27.9,41.2,54.6,21.1,1.94,10.37
1992-02-01,0.00,30.9,45.6,60.4,15.4,3.03,14.58
1992-02-02,0.00,25.5,44.5,63.4,14.0,1.83,17.30
1992-02-03,0.00,24.1,38.8,53.5,17.2,1.22,10.98
1992-02-04,0.00,15.4,31.0,46.6,17.7,0.33,7.40
1992-02-05,0.00,15.5,32.2,49.0,10.8,0.61,9.38
1992-02-06,0.00,15.5,32.3,49.1,11.0,0.62,9.66
1992-02-07,0.00,14.6,31.7,48.7,11.3,0.68,9.38
1992-02-08,0.00,12.4,26.5,40.7,13.9,0.34,5.69
1992-02-09,0.00,17.4,27.9,38.3,17.8,0.41,4.50
1992-02-10,0.00,17.9,31.3,44.7,20.1,0.33,6.12
1992-02-11,0.00,16.4,31.7,47.0,19.4,0.33,7.32
1992-02-12,0.00,15.3,21.0,26.7,18.5,0.13,0.86
1992-02-13,0.00,17.7,34.2,50.7,21.2,0.30,8.38
1992-02-14,0.03,26.4,40.1,53.9,24.4,0.67,9.92
1992-02-15,0.00,24.3,36.4,48.5,24.4,0.50,7.20
1992-02-16,0.00,23.1,36.5,50.0,20.4,0.72,8.60
1992-02-17,0.00,21.5,35.5,49.5,18.7,0.60,8.82
1992-02-18,0.00,20.3,29.4,38.4,21.8,0.41,3.84
1992-02-19,0.00,19.1,30.7,42.3,14.1,0.74,6.65
1992-02-20,0.00,25.2,38.1,51.1,20.0,1.23,9.44
1992-02-21,0.00,26.2,36.3,46.5,23.7,0.59,6.33
1992-02-22,0.00,29.2,41.8,54.4,25.2,1.11,9.51
1992-02-23,0.22,31.1,43.1,55.0,28.6,0.48,10.15
1992-02-24,0.00,16.3,26.9,37.4,22.3,0.22,2.70
1992-02-25,0.00,24.4,34.5,44.7,21.2,0.98,6.73
1992-02-26,0.00,26.7,37.7,48.7,22.1,0.78,7.81
1992-02-27,0.00,32.6,43.7,54.8,26.0,1.91,9.62
1992-02-28,0.00,33.5,47.6,61.6,24.1,1.88,14.34
1992-02-29,0.00,30.8,47.2,63.7,20.6,2.23,16.56
1992-03-01,0.00,33.5,50.0,66.4,18.3,3.09,18.95
1992-03-02,0.00,31.6,48.6,65.6,20.8,2.30,18.01
1992-03-03,0.00,27.7,46.8,66.0,24.2,1.18,17.54
1992-03-04,0.00,30.2,48.8,67.4,26.1,1.10,19.17
1992-03-05,0.52,31.0,42.8,54.7,33.6,0.26,8.56
1992-03-06,0.00,35.1,41.6,48.1,35.9,0.44,3.87
1992-03-07,0.00,30.5,41.6,52.7,32.3,0.47,7.32
1992-03-08,0.17,31.6,45.2,58.7,31.1,0.72,11.70
1992-03-09,0.82,15.8,25.8,35.7,25.8,0.03,0.43
1992-03-10,0.00,11.7,20.8,29.9,15.5,0.19,2.15
1992-03-11,0.00,20.6,30.1,39.6,21.6,0.80,3.78
1992-03-12,0.00,30.7,38.9,47.2,26.1,1.30,6.27
1992-03-13,0.00,31.8,44.3,56.8,27.5,1.09,10.82
1992-03-14,0.00,28.0,41.8,55.6,25.6,1.01,10.59
1992-03-15,0.00,25.2,41.9,58.6,25.2,0.81,12.37
1992-03-16,0.00,31.6,48.7,65.9,25.9,1.62,17.38
1992-03-17,0.00,31.6,45.8,60.0,27.4,0.86,12.93
1992-03-18,0.00,28.3,39.3,50.3,27.6,0.39,7.54
1992-03-19,0.18,24.5,29.5,34.5,26.6,0.12,1.73
1992-03-20,0.00,23.0,32.7,42.4,25.8,0.16,4.23
1992-03-21,0.00,25.2,39.3,53.3,21.3,0.63,10.61
1992-03-22,0.00,17.1,26.4,35.6,19.1,0.40,3.15
1992-03-23,0.00,20.6,36.0,51.4,16.7,0.74,10.17
1992-03-24,0.00,25.3,42.5,59.7,20.8,1.32,14.38
1992-03-25,0.00,20.1,32.5,44.9,22.7,0.36,6.24
1992-03-26,0.00,23.2,40.1,57.1,19.2,0.68,12.62
1992-03-27,0.00,29.8,44.6,59.5,18.6,2.21,14.33
1992-03-28,0.00,30.2,47.2,64.1,29.5,0.72,15.24
1992-03-29,0.00,23.8,40.3,56.8,26.2,0.65,10.53
1992-03-30,0.00,23.2,39.1,55.1,20.7,0.89,10.57
1992-03-31,0.00,29.7,46.0,62.3,24.6,1.72,14.25
1992-04-01,0.00,15.4,31.0,46.7,10.7,0.76,8.35
1992-04-02,0.00,19.5,37.4,55.4,16.7,1.08,11.99
1992-04-03,0.00,33.2,47.5,61.9,25.2,2.29,14.05
1992-04-04,0.00,36.4,55.1,73.8,23.4,3.23,24.26
1992-04-05,0.00,36.2,56.0,75.9,23.4,2.32,27.35
1992-04-06,0.00,28.7,45.6,62.5,29.0,0.59,14.15
1992-04-07,0.00,23.7,40.2,56.8,19.1,0.69,12.25
1992-04-08,0.00,25.5,40.5,55.5,14.8,1.44,12.35
1992-04-09,0.00,28.0,41.6,55.1,22.2,0.90,10.81
1992-04-10,0.00,31.7,50.3,68.8,27.4,1.32,19.43
1992-04-11,0.16,30.8,45.4,59.9,31.8,0.23,11.45
1992-04-12,0.00,23.8,33.5,43.1,27.5,0.11,3.12
1992-04-13,0.00,27.2,37.4,47.7,28.7,0.34,7.82
1992-04-14,0.00,34.8,51.7,68.6,31.8,1.17,17.61
1992-04-15,0.00,38.5,50.3,62.1,37.9,0.55,11.41
1992-04-16,0.02,36.5,51.0,65.4,36.2,0.61,14.98
1992-04-17,0.00,36.7,48.0,59.3,38.5,0.34,8.77
1992-04-18,0.01,34.6,51.4,68.2,36.2,0.46,16.49
1992-04-19,0.13,34.3,43.5,52.7,29.8,0.77,8.92
1992-04-20,0.01,31.5,37.3,43.1,28.7,0.57,4.23
1992-04-21,0.00,26.0,36.9,47.9,25.5,0.44,6.82
1992-04-22,0.00,25.8,42.8,59.9,23.4,0.85,13.63
1992-04-23,0.13,31.9,45.6,59.4,32.6,0.49,11.11
1992-04-24,0.00,28.5,38.9,49.2,24.0,0.55,7.97
1992-04-25,0.00,27.4,40.3,53.2,20.3,1.08,10.35
1992-04-26,0.00,25.8,42.1,58.5,22.0,0.94,13.05
1992-04-27,0.00,32.6,50.8,69.0,25.5,2.11,19.59
1992-04-28,0.00,41.3,61.3,81.3,33.3,2.96,30.87
1992-04-29,0.00,42.7,59.1,75.5,32.9,3.13,24.42
1992-04-30,0.00,46.0,64.2,82.3,31.2,4.68,32.26
1992-05-01,0.00,43.5,64.5,85.5,30.4,3.03,36.56
1992-05-02,0.00,31.4,47.5,63.6,30.4,1.82,14.14
1992-05-03,0.00,33.2,51.4,69.6,26.5,1.55,20.07
1992-05-04,0.00,34.7,53.7,72.7,26.0,1.60,23.22
1992-05-05,0.00,39.1,56.6,74.1,29.9,2.85,23.49
1992-05-06,0.00,42.3,58.7,75.2,32.2,3.59,23.78
1992-05-07,0.00,42.7,63.3,83.9,32.7,3.84,34.29
1992-05-08,0.00,48.9,67.6,86.2,35.3,4.67,37.10
1992-05-09,0.00,45.8,64.6,83.5,38.3,2.54,32.62
1992-05-10,0.37,37.3,53.7,70.0,40.2,0.62,16.22
1992-05-11,0.00,40.3,54.1,67.9,35.0,1.45,17.19
1992-05-12,0.00,38.6,57.4,76.2,33.2,1.52,25.01
1992-05-13,0.00,39.9,52.1,64.2,32.5,2.05,14.41
1992-05-14,0.00,37.0,50.8,64.7,38.1,0.80,12.91
1992-05-15,0.00,43.9,60.0,76.1,34.7,2.47,24.89
1992-05-16,0.00,42.4,61.3,80.2,37.4,1.72,28.75
1992-05-17,0.00,31.1,46.2,61.4,32.4,1.12,12.26
1992-05-18,0.00,42.8,61.7,80.5,35.3,2.61,29.36
1992-05-19,0.00,51.1,70.2,89.3,35.3,5.07,41.97
1992-05-20,0.00,55.1,72.6,90.0,38.9,5.32,41.79
1992-05-21,0.02,51.3,68.4,85.5,45.0,1.77,33.10
1992-05-22,0.46,39.7,50.7,61.7,45.5,0.63,6.59
1992-05-23,0.00,40.2,47.2,54.1,39.4,0.78,5.84
1992-05-24,0.00,40.8,51.6,62.4,39.6,1.40,10.12
1992-05-25,0.04,35.8,53.5,71.2,40.3,1.12,17.59
1992-05-26,0.00,32.7,44.4,56.0,33.0,0.86,9.22
1992-05-27,0.00,36.0,47.8,59.7,35.8,0.73,10.72
1992-05-28,0.00,36.1,46.1,56.1,36.4,0.35,7.60
1992-05-29,0.00,36.0,51.0,66.0,37.2,0.44,14.74
1992-05-30,0.00,41.1,57.1,73.1,37.8,1.19,21.31
1992-05-31,0.07,44.8,55.7,66.5,43.7,1.00,13.51
1992-06-01,0.08,42.8,51.1,59.4,43.1,0.63,7.92
1992-06-02,0.00,41.1,54.8,68.4,42.1,0.49,15.62
1992-06-03,0.00,46.2,62.3,78.5,41.7,1.47,26.14
1992-06-04,0.05,40.8,58.1,75.4,41.9,0.77,21.22
1992-06-05,0.00,44.0,59.2,74.3,36.4,1.41,22.65
1992-06-06,0.12,38.8,49.0,59.2,40.6,0.39,8.68
1992-06-07,0.00,45.5,58.5,71.4,41.0,1.16,18.61
1992-06-08,0.00,46.7,60.1,73.4,45.0,0.75,19.32
1992-06-09,0.05,46.0,60.9,75.9,45.7,0.56,21.07
1992-06-10,0.00,50.6,64.9,79.1,44.6,2.28,24.75
1992-06-11,0.00,52.2,68.1,83.9,43.6,3.43,31.32
1992-06-12,0.00,52.1,68.3,84.4,47.8,2.13,29.94
1992-06-13,0.03,53.2,68.5,83.8,49.0,1.85,28.83
1992-06-14,0.08,52.9,67.4,81.9,45.7,1.72,28.65
1992-06-15,0.32,51.9,62.9,73.9,50.3,0.97,17.30
1992-06-16,0.26,43.5,55.0,66.5,41.0,0.74,15.05
1992-06-17,0.00,46.8,56.6,66.4,41.8,1.41,14.03
1992-06-18,0.00,46.2,58.9,71.7,42.3,1.01,18.26
1992-06-19,0.08,50.7,65.3,80.0,46.7,1.65,25.15
1992-06-20,0.00,51.8,64.0,76.2,50.8,0.94,18.37
1992-06-21,0.00,52.7,64.9,77.2,51.6,1.17,18.86
1992-06-22,0.11,52.8,68.5,84.2,50.6,1.32,29.77
1992-06-23,0.00,55.2,68.9,82.7,52.3,1.78,26.06
1992-06-24,0.00,58.7,72.5,86.3,50.5,4.18,32.21
1992-06-25,0.05,52.6,67.2,81.8,49.4,1.53,25.91
1992-06-26,0.00,52.0,63.3,74.6,50.8,1.27,16.55
1992-06-27,0.00,51.0,63.7,76.4,52.3,0.70,18.24
1992-06-28,0.00,53.9,67.7,81.4,51.3,1.67,24.98
1992-06-29,0.00,53.7,65.7,77.8,53.5,0.78,19.75
1992-06-30,0.01,55.2,65.5,75.9,55.1,0.95,15.47
1992-07-01,0.04,46.7,63.6,80.4,49.2,0.68,25.57
1992-07-02,0.70,45.1,55.7,66.3,47.2,0.31,11.20
1992-07-03,0.19,41.5,51.3,61.1,43.8,0.18,8.84
1992-07-04,0.00,47.6,62.7,77.8,45.4,1.39,23.62
1992-07-05,0.00,54.1,67.4,80.7,50.6,1.36,24.86
1992-07-06,0.00,56.4,69.4,82.4,54.4,1.32,22.88
1992-07-07,0.01,58.3,73.5,88.6,51.9,2.43,34.63
1992-07-08,0.00,49.4,65.1,80.8,48.5,1.81,25.42
1992-07-09,0.00,50.5,66.0,81.6,45.1,2.03,27.97
1992-07-10,0.00,45.3,59.1,72.9,44.2,1.03,17.65
1992-07-11,0.00,50.1,62.5,74.9,46.9,1.20,19.12
1992-07-12,0.24,51.1,65.1,79.1,51.5,0.66,22.37
1992-07-13,0.40,47.5,55.2,62.8,52.0,0.15,5.90
1992-07-14,0.00,47.8,63.4,79.0,45.7,0.82,25.09
1992-07-15,0.00,51.7,69.6,87.6,46.3,1.76,35.79
1992-07-16,0.00,48.2,61.2,74.2,44.4,1.47,19.31
1992-07-17,0.00,44.6,59.8,75.0,42.3,0.83,21.11
1992-07-18,0.00,45.6,62.5,79.3,44.2,1.33,24.72
1992-07-19,0.00,54.1,71.0,88.0,43.8,3.55,37.40
1992-07-20,0.09,50.8,58.3,65.7,49.6,0.58,9.95
1992-07-21,0.27,51.2,57.7,64.2,51.9,0.29,6.26
1992-07-22,0.29,49.2,61.0,72.8,52.2,0.42,12.89
1992-07-23,0.05,49.7,62.4,75.0,50.2,0.71,17.85
1992-07-24,0.00,51.6,66.7,81.9,53.4,0.78,23.05
1992-07-25,0.12,55.6,71.7,87.7,52.8,1.70,32.31
1992-07-26,0.00,55.1,66.3,77.5,52.0,1.65,19.19
1992-07-27,0.00,53.5,68.3,83.1,49.0,1.42,27.95
1992-07-28,0.40,54.1,72.0,89.9,45.0,3.91,39.60
1992-07-29,0.00,51.7,69.8,87.8,47.1,1.96,35.59
1992-07-30,0.00,47.1,63.1,79.0,48.4,0.98,22.97
1992-07-31,0.00,48.1,63.0,78.0,44.8,1.10,23.20
1992-08-01,0.00,50.9,68.9,86.8,46.1,2.03,34.48
1992-08-02,0.00,51.6,71.2,90.7,47.0,1.75,40.56
1992-08-03,0.05,53.0,68.2,83.4,50.6,1.34,26.81
1992-08-04,0.05,53.7,64.5,75.2,53.1,1.40,15.92
1992-08-05,0.00,49.3,65.9,82.5,50.7,0.66,27.34
1992-08-06,0.00,53.2,70.3,87.4,51.2,1.78,32.36
1992-08-07,0.00,54.6,70.7,86.7,51.7,2.03,31.39
1992-08-08,0.00,57.8,76.0,94.2,44.0,3.78,47.65
1992-08-09,0.00,60.6,79.0,97.4,45.6,6.94,52.28
1992-08-10,0.00,56.5,73.2,90.0,48.2,3.92,37.44
1992-08-11,0.00,52.7,68.5,84.4,48.1,2.25,26.60
1992-08-12,0.00,45.5,63.6,81.7,42.9,1.83,27.38
1992-08-13,0.00,45.5,62.2,78.9,39.4,1.78,26.20
1992-08-14,0.00,47.6,65.5,83.4,38.3,3.08,32.25
1992-08-15,0.00,50.5,68.8,87.2,41.7,3.73,35.83
1992-08-16,0.00,59.1,75.9,92.7,43.6,3.69,44.62
1992-08-17,0.04,54.1,64.3,74.5,53.6,0.86,16.74
1992-08-18,0.00,50.3,65.5,80.7,51.3,0.48,23.53
1992-08-19,0.24,52.6,68.9,85.3,49.3,1.61,31.17
1992-08-20,0.00,55.8,72.1,88.5,43.5,3.96,38.64
1992-08-21,0.00,50.3,69.3,88.3,46.8,0.78,36.90
1992-08-22,0.00,54.1,69.1,84.0,52.2,1.67,27.41
1992-08-23,0.47,42.3,63.0,83.7,48.9,0.19,31.90
1992-08-24,0.09,40.7,49.6,58.5,43.7,0.62,6.02
1992-08-25,0.08,39.5,44.0,48.4,39.8,0.38,2.87
1992-08-26,0.35,40.4,47.2,53.9,41.0,0.51,4.54
1992-08-27,0.00,38.1,52.1,66.0,32.1,0.61,17.14
1992-08-28,0.00,42.8,60.6,78.5,29.2,4.17,28.77
1992-08-29,0.00,47.0,66.6,86.2,32.0,4.41,37.74
1992-08-30,0.00,37.7,51.9,66.1,33.0,1.42,16.02
1992-08-31,0.00,41.4,58.3,75.2,37.4,2.39,22.37
1992-09-01,0.04,45.5,60.8,76.0,45.2,2.19,21.65
1992-09-02,0.00,48.6,61.1,73.6,43.0,1.80,19.64
1992-09-03,0.00,46.7,62.3,77.9,35.5,3.70,26.49
1992-09-04,0.00,51.5,68.3,85.2,36.7,5.77,36.05
1992-09-05,0.00,45.7,64.4,83.1,42.6,1.59,29.44
1992-09-06,0.00,41.8,58.1,74.3,37.6,1.59,22.55
1992-09-07,0.06,39.7,55.3,70.8,38.2,0.96,18.62
1992-09-08,0.00,37.3,48.7,60.1,29.4,1.24,12.76
1992-09-09,0.00,40.4,58.1,75.8,30.5,2.33,25.03
1992-09-10,0.00,32.0,48.5,65.1,28.1,1.44,15.79
1992-09-11,0.00,39.7,58.4,77.1,30.8,3.00,26.43
1992-09-12,0.00,45.5,65.0,84.5,32.8,4.08,35.56
1992-09-13,0.00,44.0,63.8,83.6,36.2,2.41,33.12
1992-09-14,0.00,36.3,55.7,75.1,29.8,2.07,25.57
1992-09-15,0.00,40.6,58.8,76.9,32.8,3.49,26.24
1992-09-16,0.00,46.7,67.6,88.4,34.4,3.73,41.02
1992-09-17,0.00,44.4,62.3,80.3,35.6,2.79,28.99
1992-09-18,0.00,28.8,53.9,78.9,32.2,1.13,27.44
1992-09-19,0.00,32.7,49.0,65.3,27.6,1.60,15.81
1992-09-20,0.00,41.2,61.8,82.4,30.3,4.24,32.80
1992-09-21,0.02,46.6,64.2,81.8,33.9,3.68,32.10
1992-09-22,0.00,41.0,56.3,71.6,34.3,2.63,19.96
1992-09-23,0.00,42.4,63.4,84.3,31.7,3.41,35.09
1992-09-24,0.00,49.9,70.6,91.3,31.9,7.33,45.53
1992-09-25,0.29,42.5,64.9,87.3,37.0,1.97,38.21
1992-09-26,0.00,35.6,50.1,64.7,27.9,1.84,16.67
1992-09-27,0.00,36.4,50.6,64.8,25.3,2.30,16.50
1992-09-28,0.00,32.2,48.1,64.1,26.8,1.69,15.45
1992-09-29,0.00,36.0,54.7,73.4,26.6,2.45,23.44
1992-09-30,0.00,38.0,60.0,81.9,21.8,3.58,33.76
1992-10-01,0.00,42.2,64.2,86.2,19.6,6.06,38.66
1992-10-02,0.00,42.2,65.1,88.1,19.1,6.32,41.25
1992-10-03,0.00,42.6,64.5,86.3,20.5,5.96,38.83
1992-10-04,0.00,42.9,63.5,84.1,25.1,4.35,35.37
1992-10-05,0.00,37.6,55.0,72.4,31.3,1.53,22.16
1992-10-06,0.00,36.7,48.9,61.1,28.9,1.55,12.85
1992-10-07,0.28,28.8,38.9,49.0,31.3,0.14,5.80
1992-10-08,0.00,20.9,31.6,42.3,21.3,0.37,5.50
1992-10-09,0.00,25.4,41.7,58.0,20.7,1.34,13.40
1992-10-10,0.00,31.7,43.3,55.0,31.1,0.68,9.24
1992-10-11,0.00,35.8,48.9,62.1,28.0,2.00,14.05
1992-10-12,0.00,34.0,53.0,72.0,29.3,1.87,21.31
1992-10-13,0.00,35.9,54.4,73.0,27.6,2.46,22.92
1992-10-14,0.00,27.4,50.8,74.1,26.8,0.40,24.54
1992-10-15,0.00,23.4,33.8,44.2,24.2,0.26,5.20
1992-10-16,0.00,15.4,26.6,37.7,18.3,0.29,4.13
1992-10-17,0.00,19.0,34.9,50.9,18.1,0.63,9.56
1992-10-18,0.00,23.1,35.7,48.2,22.1,0.65,7.18
1992-10-19,0.00,26.3,43.4,60.5,23.5,1.22,13.80
1992-10-20,0.00,34.1,50.1,66.1,25.4,2.38,17.20
1992-10-21,0.00,36.1,55.6,75.0,23.6,3.26,25.01
1992-10-22,0.00,39.3,60.4,81.4,26.7,4.61,32.25
1992-10-23,0.00,36.6,55.3,74.0,33.6,1.64,22.05
1992-10-24,0.00,31.8,51.0,70.2,30.0,1.11,19.47
1992-10-25,0.00,37.7,58.2,78.6,27.5,2.84,28.68
1992-10-26,0.00,29.3,45.8,62.3,27.0,1.25,14.01
1992-10-27,0.00,36.8,53.5,70.2,30.2,2.66,19.11
1992-10-28,0.00,29.9,45.0,60.2,26.8,0.88,12.43
1992-10-29,0.00,31.4,36.3,41.2,29.5,0.62,3.39
1992-10-30,0.00,33.2,39.0,44.8,33.0,0.53,3.38
1992-10-31,0.00,34.9,46.5,58.1,34.4,0.68,9.76
1992-11-01,0.00,25.6,36.1,46.6,29.7,0.06,4.96
1992-11-02,0.00,25.9,39.2,52.4,23.9,0.42,9.64
1992-11-03,0.07,24.4,33.2,41.9,24.1,0.26,4.76
1992-11-04,0.03,22.8,27.0,31.1,21.3,0.40,1.77
1992-11-05,0.00,10.5,21.0,31.5,15.5,0.12,2.80
1992-11-06,0.00,20.5,27.0,33.4,23.0,0.34,2.19
1992-11-07,0.00,20.4,30.1,39.9,22.7,0.08,4.07
1992-11-08,0.09,29.1,39.9,50.7,28.0,0.60,7.47
1992-11-09,0.00,29.5,37.4,45.3,29.5,0.33,4.49
1992-11-10,0.02,19.7,31.4,43.0,21.6,0.25,5.59
1992-11-11,0.00,14.8,27.7,40.5,14.4,0.29,5.58
1992-11-12,0.00,18.1,31.3,44.4,15.2,0.48,7.66
