Transect,Point,Easting,Northing,Veg_date,pt_year,Year,direction,Low_cm,High_cm,vor_reading_pct
E45,E45.7,485060,4811061,2018-06-19,E45.7_2018,2018,135.0,8.363636363636363,24.90909090909091,0.7142857142857143
E46,E46.1,484288,4812962,2015-08-09,E46.1_2015,2015,40.0,0.2222222222222222,21.333333333333332,0.7857142857142857
E46,E46.1,484288,4812962,2016-06-29,E46.1_2016,2016,40.0,0.625,13.375,0.6428571428571429
E46,E46.1,484288,4812962,2017-07-01,E46.1_2017,2017,40.0,0.8888888888888888,7.444444444444445,0.5714285714285714
E46,E46.1,484288,4812962,2018-07-11,E46.1_2018,2018,,2.0,33.916666666666664,0.6428571428571429
E46,E46.1,484288,4812962,2019-07-27,E46.1_2019,2019,,1.0,19.25,0.8571428571428571
E46,E46.2,484506,4812839,2015-08-09,E46.2_2015,2015,220.0,2.7857142857142856,27.428571428571427,0.8571428571428571
E46,E46.2,484506,4812839,2016-06-29,E46.2_2016,2016,220.0,1.4615384615384615,15.23076923076923,1.0
E46,E46.2,484506,4812839,2017-07-01,E46.2_2017,2017,220.0,1.2307692307692308,15.76923076923077,0.9285714285714286
E46,E46.2,484506,4812839,2018-07-11,E46.2_2018,2018,,4.846153846153846,30.307692307692307,0.9285714285714286
E46,E46.2,484506,4812839,2019-07-23,E46.2_2019,2019,,6.545454545454546,32.18181818181818,0.9285714285714286
E46,E46.3,484723,4812715,2015-08-09,E46.3_2015,2015,40.0,6.0,34.22222222222222,0.7857142857142857
E46,E46.3,484723,4812715,2016-06-29,E46.3_2016,2016,40.0,8.461538461538462,23.615384615384617,0.6428571428571429
E46,E46.3,484723,4812715,2017-07-01,E46.3_2017,2017,40.0,13.083333333333334,27.666666666666668,0.9285714285714286
E46,E46.3,484723,4812715,2018-07-11,E46.3_2018,2018,,11.0,37.46153846153846,0.8571428571428571
E46,E46.3,484723,4812715,2019-07-30,E46.3_2019,2019,40.0,23.083333333333332,51.833333333333336,0.9285714285714286
E46,E46.4,484940,4812591,2015-08-09,E46.4_2015,2015,220.0,3.142857142857143,26.571428571428573,0.8571428571428571
E46,E46.4,484940,4812591,2017-07-01,E46.4_2017,2017,220.0,0.7272727272727273,14.909090909090908,0.6428571428571429
E46,E46.4,484940,4812591,2018-07-11,E46.4_2018,2018,,3.1818181818181817,23.636363636363637,0.7857142857142857
E46,E46.4,484940,4812591,2019-07-24,E46.4_2019,2019,,7.181818181818182,20.181818181818183,0.7857142857142857
E46,E46.5,485157,4812468,2015-08-09,E46.5_2015,2015,40.0,1.2142857142857142,6.642857142857143,0.7857142857142857
E46,E46.5,485157,4812468,2016-06-29,E46.5_2016,2016,40.0,0.21428571428571427,4.071428571428571,1.0
E46,E46.5,485157,4812468,2017-07-01,E46.5_2017,2017,40.0,1.6428571428571428,6.642857142857143,1.0
E46,E46.5,485157,4812468,2018-06-19,E46.5_2018,2018,40.0,5.0,19.785714285714285,1.0
E46,E46.5,485157,4812468,2019-07-24,E46.5_2019,2019,,7.785714285714286,23.928571428571427,1.0
E46,E46.6,485375,4812344,2015-08-09,E46.6_2015,2015,220.0,1.0714285714285714,7.214285714285714,1.0
E46,E46.6,485375,4812344,2016-06-29,E46.6_2016,2016,220.0,0.38461538461538464,3.8461538461538463,1.0
E46,E46.6,485375,4812344,2017-07-01,E46.6_2017,2017,220.0,1.6428571428571428,6.714285714285714,0.9285714285714286
E46,E46.6,485375,4812344,2018-06-19,E46.6_2018,2018,220.0,5.285714285714286,22.428571428571427,1.0
E46,E46.6,485375,4812344,2019-07-24,E46.6_2019,2019,,4.214285714285714,25.642857142857142,1.0
E46,E46.7,485592,4812221,2015-08-09,E46.7_2015,2015,40.0,0.3333333333333333,4.333333333333333,1.0
E46,E46.7,485592,4812221,2016-06-29,E46.7_2016,2016,40.0,0.5714285714285714,2.4285714285714284,0.8571428571428571
E46,E46.7,485592,4812221,2017-07-01,E46.7_2017,2017,40.0,3.6153846153846154,6.0,1.0
E46,E46.7,485592,4812221,2018-06-19,E46.7_2018,2018,40.0,3.0,8.0,0.9285714285714286
E46,E46.7,485592,4812221,2019-07-24,E46.7_2019,2019,,0.5714285714285714,11.0,1.0
E46,E46.8,485809,4812097,2015-08-09,E46.8_2015,2015,220.0,0.6153846153846154,5.769230769230769,1.0
E46,E46.8,485809,4812097,2016-06-29,E46.8_2016,2016,220.0,0.14285714285714285,1.0714285714285714,0.9285714285714286
E46,E46.8,485809,4812097,2017-07-01,E46.8_2017,2017,220.0,2.0714285714285716,7.0,1.0
E46,E46.8,485809,4812097,2018-06-19,E46.8_2018,2018,220.0,5.357142857142857,24.0,1.0
E46,E46.8,485809,4812097,2019-07-30,E46.8_2019,2019,220.0,18.571428571428573,56.642857142857146,1.0
E47,E47.1,483190,4813612,2015-08-13,E47.1_2015,2015,250.0,2.642857142857143,7.428571428571429,1.0
E47,E47.1,483190,4813612,2016-07-27,E47.1_2016,2016,250.0,0.42857142857142855,2.7857142857142856,1.0
E47,E47.1,483190,4813612,2017-08-01,E47.1_2017,2017,250.0,0.8571428571428571,5.785714285714286,1.0
E47,E47.1,483190,4813612,2018-06-18,E47.1_2018,2018,250.0,5.0,13.785714285714286,1.0
E47,E47.1,483190,4813612,2019-07-23,E47.1_2019,2019,,6.642857142857143,30.642857142857142,1.0
E47,E47.2,483272,4813376,2015-08-13,E47.2_2015,2015,70.0,1.2857142857142858,12.0,1.0
E47,E47.2,483272,4813376,2016-07-27,E47.2_2016,2016,70.0,0.7142857142857143,6.071428571428571,1.0
E47,E47.2,483272,4813376,2017-08-01,E47.2_2017,2017,70.0,0.5714285714285714,4.714285714285714,1.0
E47,E47.2,483272,4813376,2018-06-18,E47.2_2018,2018,70.0,4.5,15.214285714285714,1.0
E47,E47.2,483272,4813376,2019-07-23,E47.2_2019,2019,,9.714285714285714,34.42857142857143,1.0
E47,E47.3,483355,4813140,2015-08-13,E47.3_2015,2015,250.0,2.3846153846153846,14.0,1.0
E47,E47.3,483355,4813140,2016-07-27,E47.3_2016,2016,250.0,1.3846153846153846,6.076923076923077,0.9285714285714286
E47,E47.3,483355,4813140,2017-08-01,E47.3_2017,2017,250.0,2.769230769230769,11.461538461538462,0.9285714285714286
E47,E47.3,483355,4813140,2018-06-18,E47.3_2018,2018,250.0,7.0,27.166666666666668,0.9285714285714286
E47,E47.3,483355,4813140,2019-07-23,E47.3_2019,2019,,12.571428571428571,32.214285714285715,0.8571428571428571
E47,E47.4,483437,4812904,2015-08-13,E47.4_2015,2015,70.0,13.285714285714286,34.57142857142857,1.0
E47,E47.4,483437,4812904,2016-07-27,E47.4_2016,2016,70.0,4.615384615384615,14.692307692307692,1.0
E47,E47.4,483437,4812904,2017-08-01,E47.4_2017,2017,70.0,1.6428571428571428,14.571428571428571,0.9285714285714286
E47,E47.4,483437,4812904,2018-06-18,E47.4_2018,2018,70.0,4.142857142857143,20.571428571428573,1.0
E47,E47.4,483437,4812904,2019-07-24,E47.4_2019,2019,,18.071428571428573,40.357142857142854,1.0
E47,E47.5,483519,4812668,2015-08-13,E47.5_2015,2015,250.0,1.2222222222222223,29.444444444444443,1.0
E47,E47.5,483519,4812668,2016-07-27,E47.5_2016,2016,250.0,2.1818181818181817,13.090909090909092,0.6428571428571429
E47,E47.5,483519,4812668,2017-08-01,E47.5_2017,2017,250.0,2.090909090909091,21.818181818181817,0.7857142857142857
E47,E47.5,483519,4812668,2018-06-18,E47.5_2018,2018,250.0,2.0833333333333335,15.083333333333334,0.7857142857142857
E47,E47.5,483519,4812668,2019-07-24,E47.5_2019,2019,,3.25,27.583333333333332,0.8571428571428571
E47,E47.6,483601,4812432,2015-08-13,E47.6_2015,2015,250.0,2.8181818181818183,10.363636363636363,0.8571428571428571
E47,E47.6,483601,4812432,2016-07-27,E47.6_2016,2016,70.0,0.0,3.25,0.7857142857142857
E47,E47.6,483601,4812432,2017-08-01,E47.6_2017,2017,70.0,0.6666666666666666,8.444444444444445,0.8571428571428571
E47,E47.6,483601,4812432,2018-06-18,E47.6_2018,2018,70.0,4.090909090909091,14.272727272727273,0.6428571428571429
E47,E47.6,483601,4812432,2019-07-23,E47.6_2019,2019,,0.25,14.916666666666666,0.7857142857142857
E49,E49.1,492139,4805570,2015-08-05,E49.1_2015,2015,350.0,3.4285714285714284,8.857142857142858,0.8571428571428571
E49,E49.1,492139,4805570,2016-07-06,E49.1_2016,2016,350.0,1.1428571428571428,3.857142857142857,1.0
E49,E49.1,492139,4805570,2017-06-23,E49.1_2017,2017,350.0,1.1428571428571428,5.785714285714286,1.0
E49,E49.2,491893,4805525,2015-08-05,E49.2_2015,2015,170.0,3.0,12.357142857142858,1.0
E49,E49.2,491893,4805525,2016-07-06,E49.2_2016,2016,170.0,0.6428571428571429,6.357142857142857,1.0
E49,E49.2,491893,4805525,2017-06-23,E49.2_2017,2017,170.0,9.928571428571429,14.214285714285714,1.0
E49,E49.3,491647,4805480,2015-08-05,E49.3_2015,2015,350.0,4.230769230769231,13.461538461538462,1.0
E49,E49.3,491647,4805480,2016-07-06,E49.3_2016,2016,350.0,3.4615384615384617,8.538461538461538,0.9285714285714286
E49,E49.3,491647,4805480,2017-06-23,E49.3_2017,2017,350.0,4.076923076923077,9.846153846153847,0.9285714285714286
E49,E49.4,491401,4805435,2015-08-05,E49.4_2015,2015,170.0,3.4615384615384617,15.692307692307692,0.9285714285714286
E49,E49.4,491401,4805435,2016-07-06,E49.4_2016,2016,170.0,2.3076923076923075,9.76923076923077,0.9285714285714286
E49,E49.4,491401,4805435,2017-06-23,E49.4_2017,2017,170.0,2.142857142857143,9.571428571428571,0.9285714285714286
E49,E49.5,491155,4805390,2015-08-05,E49.5_2015,2015,350.0,19.857142857142858,41.142857142857146,1.0
E49,E49.5,491155,4805390,2016-07-06,E49.5_2016,2016,350.0,16.071428571428573,34.357142857142854,1.0
E49,E49.5,491155,4805390,2017-06-23,E49.5_2017,2017,350.0,10.0,17.285714285714285,1.0
E49,E49.6,490909,4805345,2015-08-05,E49.6_2015,2015,170.0,5.3076923076923075,26.384615384615383,1.0
E49,E49.6,490909,4805345,2016-07-06,E49.6_2016,2016,170.0,2.076923076923077,14.846153846153847,0.9285714285714286
E49,E49.6,490909,4805345,2017-06-23,E49.6_2017,2017,170.0,6.818181818181818,18.818181818181817,0.9285714285714286
E49,E49.7,490663,4805300,2015-08-05,E49.7_2015,2015,350.0,4.333333333333333,44.44444444444444,0.7857142857142857
E49,E49.7,490663,4805300,2016-07-06,E49.7_2016,2016,350.0,8.4,26.5,0.6428571428571429
E49,E49.7,490663,4805300,2017-06-23,E49.7_2017,2017,350.0,13.555555555555555,44.888888888888886,0.7142857142857143
E49,E49.8,490415,4805266,2015-08-05,E49.8_2015,2015,170.0,9.181818181818182,32.18181818181818,0.6428571428571429
E49,E49.8,490415,4805266,2016-07-06,E49.8_2016,2016,170.0,14.461538461538462,35.84615384615385,0.7857142857142857
E49,E49.8,490415,4805266,2017-06-23,E49.8_2017,2017,170.0,18.571428571428573,42.07142857142857,0.9285714285714286
E5,E5.1,501197,4830666,2015-07-01,E5.1_2015,2015,240.0,5.214285714285714,15.071428571428571,1.0
E5,E5.1,501197,4830666,2016-08-01,E5.1_2016,2016,240.0,0.5714285714285714,2.7857142857142856,1.0
E5,E5.1,501197,4830666,2017-07-15,E5.1_2017,2017,240.0,2.5714285714285716,5.928571428571429,1.0
E5,E5.2,501278,4830430,2015-07-01,E5.2_2015,2015,60.0,8.428571428571429,17.642857142857142,1.0
E5,E5.2,501278,4830430,2016-08-01,E5.2_2016,2016,60.0,0.07142857142857142,0.6428571428571429,1.0
E5,E5.2,501278,4830430,2017-07-15,E5.2_2017,2017,60.0,1.1538461538461537,3.6153846153846154,1.0
E5,E5.3,501358,4830193,2015-07-01,E5.3_2015,2015,240.0,10.857142857142858,43.214285714285715,0.9285714285714286
E5,E5.3,501358,4830193,2016-08-01,E5.3_2016,2016,240.0,2.3076923076923075,15.923076923076923,1.0
E5,E5.3,501358,4830193,2017-07-15,E5.3_2017,2017,240.0,0.9,6.7,0.9285714285714286
E5,E5.4,501439,4829957,2015-07-01,E5.4_2015,2015,60.0,3.923076923076923,22.923076923076923,0.7142857142857143
E5,E5.4,501439,4829957,2016-08-01,E5.4_2016,2016,60.0,4.333333333333333,22.916666666666668,0.9285714285714286
E5,E5.4,501439,4829957,2017-07-15,E5.4_2017,2017,60.0,2.1666666666666665,18.75,0.8571428571428571
E5,E5.5,501520,4829720,2015-07-01,E5.5_2015,2015,240.0,7.166666666666667,29.416666666666668,0.8571428571428571
E5,E5.5,501520,4829720,2016-08-01,E5.5_2016,2016,240.0,3.4615384615384617,26.23076923076923,0.8571428571428571
E5,E5.5,501520,4829720,2017-07-15,E5.5_2017,2017,240.0,3.6923076923076925,24.923076923076923,0.9285714285714286
E5,E5.6,501601,4829483,2015-07-01,E5.6_2015,2015,60.0,8.5,46.785714285714285,0.9285714285714286
E5,E5.6,501601,4829483,2016-08-01,E5.6_2016,2016,60.0,4.571428571428571,35.0,1.0
E5,E5.6,501601,4829483,2017-07-15,E5.6_2017,2017,60.0,8.142857142857142,43.785714285714285,1.0
E51,E51.1,492408,4804241,2015-06-16,E51.1_2015,2015,320.0,5.538461538461538,14.307692307692308,1.0
E51,E51.1,492408,4804241,2016-07-26,E51.1_2016,2016,320.0,0.5,5.5,0.9285714285714286
E51,E51.1,492408,4804241,2017-07-06,E51.1_2017,2017,320.0,1.5,11.0,0.8571428571428571
E51,E51.2,492217,4804081,2015-06-16,E51.2_2015,2015,140.0,10.285714285714286,31.857142857142858,0.8571428571428571
E51,E51.2,492217,4804081,2016-07-26,E51.2_2016,2016,140.0,5.3076923076923075,22.923076923076923,1.0
E51,E51.2,492217,4804081,2017-07-06,E51.2_2017,2017,140.0,14.461538461538462,40.07692307692308,0.9285714285714286
E51,E51.3,492025,4803920,2015-06-16,E51.3_2015,2015,320.0,0.18181818181818182,14.272727272727273,0.9285714285714286
E51,E51.3,492025,4803920,2016-07-26,E51.3_2016,2016,320.0,0.0,7.0,0.7857142857142857
E51,E51.3,492025,4803920,2017-07-06,E51.3_2017,2017,320.0,0.25,8.75,1.0
E51,E51.4,491834,4803759,2015-06-16,E51.4_2015,2015,140.0,2.5,19.285714285714285,0.8571428571428571
E51,E51.4,491834,4803759,2016-07-26,E51.4_2016,2016,140.0,0.7142857142857143,9.142857142857142,1.0
E51,E51.4,491834,4803759,2017-07-07,E51.4_2017,2017,140.0,2.7857142857142856,12.142857142857142,1.0
E51,E51.5,491642,4803599,2015-06-16,E51.5_2015,2015,320.0,6.7272727272727275,27.181818181818183,1.0
E51,E51.5,491642,4803599,2016-07-26,E51.5_2016,2016,320.0,2.8,10.7,0.7857142857142857
E51,E51.5,491642,4803599,2017-07-07,E51.5_2017,2017,320.0,5.384615384615385,40.46153846153846,0.7142857142857143
E52,E52.1,487634,4803226,2015-07-23,E52.1_2015,2015,185.0,1.5,7.642857142857143,0.9285714285714286
E52,E52.1,487634,4803226,2016-07-25,E52.1_2016,2016,185.0,0.14285714285714285,3.9285714285714284,1.0
E52,E52.1,487634,4803226,2017-07-26,E52.1_2017,2017,185.0,0.35714285714285715,4.714285714285714,1.0
E52,E52.2,487882,4803198,2015-07-12,E52.2_2015,2015,5.0,5.428571428571429,13.285714285714286,1.0
E52,E52.2,487882,4803198,2016-07-25,E52.2_2016,2016,5.0,0.5,4.2,1.0
E52,E52.2,487882,4803198,2017-07-26,E52.2_2017,2017,5.0,1.4,7.8,0.7142857142857143
E52,E52.3,488130,4803171,2015-07-12,E52.3_2015,2015,185.0,4.333333333333333,39.111111111111114,0.7142857142857143
E52,E52.3,488130,4803171,2016-07-25,E52.3_2016,2016,185.0,7.7272727272727275,33.63636363636363,0.6428571428571429
E52,E52.3,488130,4803171,2017-07-26,E52.3_2017,2017,185.0,2.2,16.7,0.7857142857142857
E52,E52.4,488379,4803143,2015-07-11,E52.4_2015,2015,5.0,4.818181818181818,28.363636363636363,0.7142857142857143
E52,E52.4,488379,4803143,2016-07-25,E52.4_2016,2016,5.0,2.3333333333333335,12.5,0.7857142857142857
E52,E52.4,488379,4803143,2017-08-26,E52.4_2017,2017,5.0,2.4615384615384617,17.923076923076923,0.8571428571428571
E52,E52.5,488627,4803115,2015-07-11,E52.5_2015,2015,185.0,1.8,24.2,0.9285714285714286
E52,E52.5,488627,4803115,2016-07-25,E52.5_2016,2016,185.0,2.3333333333333335,14.583333333333334,0.7142857142857143
E52,E52.5,488627,4803115,2017-07-26,E52.5_2017,2017,185.0,1.25,10.916666666666666,0.8571428571428571
E52,E52.6,488876,4803087,2015-07-11,E52.6_2015,2015,5.0,5.8,38.6,0.8571428571428571
E52,E52.6,488876,4803087,2016-07-25,E52.6_2016,2016,5.0,3.0,18.11111111111111,0.7142857142857143
E52,E52.6,488876,4803087,2017-07-26,E52.6_2017,2017,5.0,9.153846153846153,29.923076923076923,0.6428571428571429
E55,E55.1,484183,4804592,2015-07-31,E55.1_2015,2015,300.0,1.8181818181818181,7.363636363636363,0.9285714285714286
E55,E55.1,484183,4804592,2016-07-10,E55.1_2016,2016,300.0,1.3636363636363635,7.090909090909091,0.7857142857142857
E55,E55.1,484183,4804592,2017-07-14,E55.1_2017,2017,300.0,2.0833333333333335,9.416666666666666,0.7857142857142857
E55,E55.2,484034,4804392,2015-07-31,E55.2_2015,2015,120.0,4.785714285714286,25.571428571428573,0.8571428571428571
E55,E55.2,484034,4804392,2016-07-10,E55.2_2016,2016,120.0,0.7142857142857143,8.357142857142858,1.0
E55,E55.2,484034,4804392,2017-07-14,E55.2_2017,2017,120.0,4.142857142857143,10.928571428571429,1.0
E55,E55.3,483884,4804192,2015-07-31,E55.3_2015,2015,300.0,3.625,26.75,1.0
E55,E55.3,483884,4804192,2016-07-10,E55.3_2016,2016,300.0,1.4545454545454546,18.181818181818183,0.5714285714285714
E55,E55.3,483884,4804192,2017-07-14,E55.3_2017,2017,300.0,1.5454545454545454,8.909090909090908,0.7857142857142857
E55,E55.4,483734,4803992,2015-07-31,E55.4_2015,2015,120.0,8.181818181818182,35.27272727272727,0.7857142857142857
E55,E55.4,483734,4803992,2016-07-10,E55.4_2016,2016,120.0,4.071428571428571,16.928571428571427,0.7857142857142857
E55,E55.4,483734,4803992,2017-07-14,E55.4_2017,2017,120.0,7.636363636363637,24.363636363636363,1.0
E55,E55.5,483585,4803791,2015-07-30,E55.5_2015,2015,300.0,27.153846153846153,57.76923076923077,0.7857142857142857
E55,E55.5,483585,4803791,2016-07-10,E55.5_2016,2016,300.0,16.142857142857142,35.642857142857146,0.9285714285714286
E55,E55.5,483585,4803791,2017-07-14,E55.5_2017,2017,300.0,23.0,43.76923076923077,1.0
E55,E55.6,483435,4803591,2015-07-20,E55.6_2015,2015,120.0,44.92857142857143,71.57142857142857,0.9285714285714286
E55,E55.6,483435,4803591,2016-07-10,E55.6_2016,2016,120.0,32.0,83.0,1.0
E55,E55.6,483435,4803591,2017-07-14,E55.6_2017,2017,120.0,31.571428571428573,51.642857142857146,0.8571428571428571
E57,E57.1,476443,4809616,2015-07-27,E57.1_2015,2015,60.0,1.2857142857142858,5.5,1.0
E57,E57.1,476443,4809616,2016-07-12,E57.1_2016,2016,60.0,1.7857142857142858,7.642857142857143,1.0
E57,E57.1,476443,4809616,2017-07-26,E57.1_2017,2017,60.0,1.0714285714285714,6.285714285714286,1.0
E57,E57.2,476549,4809390,2015-07-27,E57.2_2015,2015,240.0,2.4545454545454546,14.272727272727273,1.0
E57,E57.2,476549,4809390,2016-07-12,E57.2_2016,2016,240.0,2.5,15.583333333333334,0.7857142857142857
E57,E57.2,476549,4809390,2017-07-26,E57.2_2017,2017,240.0,1.4166666666666667,12.416666666666666,0.8571428571428571
E57,E57.3,476655,4809163,2015-07-27,E57.3_2015,2015,60.0,3.1818181818181817,23.09090909090909,0.8571428571428571
E57,E57.3,476655,4809163,2016-07-12,E57.3_2016,2016,60.0,4.090909090909091,13.181818181818182,0.7857142857142857
E57,E57.3,476655,4809163,2017-07-20,E57.3_2017,2017,60.0,2.272727272727273,19.818181818181817,0.7857142857142857
E57,E57.4,476760,4808937,2015-07-27,E57.4_2015,2015,240.0,2.6666666666666665,30.333333333333332,0.7857142857142857
E57,E57.4,476760,4808937,2017-07-27,E57.4_2017,2017,240.0,1.4444444444444444,17.555555555555557,0.6428571428571429
E57,E57.5,476866,4808710,2015-07-27,E57.5_2015,2015,60.0,3.5,28.375,0.6428571428571429
E57,E57.5,476866,4808710,2016-07-12,E57.5_2016,2016,60.0,1.75,16.125,0.5714285714285714
E57,E57.5,476866,4808710,2017-07-27,E57.5_2017,2017,60.0,0.875,18.0,0.5714285714285714
E57,E57.6,476971,4808483,2015-07-27,E57.6_2015,2015,240.0,4.0,26.6,0.5714285714285714
E6,E6.1,498656,4827544,2016-08-09,E6.1_2016,2016,90.0,0.0,2.9166666666666665,1.0
E6,E6.1,498656,4827544,2017-06-23,E6.1_2017,2017,90.0,0.38461538461538464,9.307692307692308,0.8571428571428571
E6,E6.2,498666,4827294,2015-08-19,E6.2_2015,2015,270.0,1.6363636363636365,9.181818181818182,0.9285714285714286
E6,E6.2,498666,4827294,2016-08-09,E6.2_2016,2016,270.0,0.09090909090909091,1.8181818181818181,0.7857142857142857
E6,E6.2,498666,4827294,2017-06-23,E6.2_2017,2017,270.0,1.6363636363636365,6.909090909090909,0.7857142857142857
E6,E6.3,498676,4827044,2015-08-19,E6.3_2015,2015,90.0,1.5833333333333333,6.25,0.7857142857142857
E6,E6.3,498676,4827044,2016-08-09,E6.3_2016,2016,90.0,0.0,1.4285714285714286,0.8571428571428571
E6,E6.3,498676,4827044,2017-06-23,E6.3_2017,2017,90.0,1.1666666666666667,6.0,1.0
E6,E6.4,498686,4826794,2015-08-19,E6.4_2015,2015,270.0,2.857142857142857,23.5,0.8571428571428571
E6,E6.4,498686,4826794,2016-08-09,E6.4_2016,2016,270.0,0.8461538461538461,11.23076923076923,1.0
E6,E6.4,498686,4826794,2017-06-23,E6.4_2017,2017,270.0,1.9285714285714286,19.357142857142858,0.9285714285714286
E6,E6.5,498696,4826545,2015-08-19,E6.5_2015,2015,90.0,4.6,34.9,1.0
E6,E6.5,498696,4826545,2016-08-09,E6.5_2016,2016,90.0,2.875,31.125,0.7142857142857143
E6,E6.5,498696,4826545,2017-06-24,E6.5_2017,2017,90.0,1.6,14.0,0.5714285714285714
E6,E6.6,498706,4826295,2016-08-09,E6.6_2016,2016,270.0,2.5,16.3,0.8571428571428571
E6,E6.6,498706,4826295,2017-06-24,E6.6_2017,2017,270.0,2.2222222222222223,16.0,0.7142857142857143
E6,E6.7,498716,4826045,2015-08-19,E6.7_2015,2015,90.0,6.384615384615385,31.46153846153846,0.6428571428571429
E6,E6.7,498716,4826045,2016-08-09,E6.7_2016,2016,90.0,3.8461538461538463,20.0,0.9285714285714286
E6,E6.7,498716,4826045,2017-06-24,E6.7_2017,2017,90.0,2.6153846153846154,19.692307692307693,0.9285714285714286
E60,E60.1,488038,4798091,2015-07-10,E60.1_2015,2015,5.0,2.8461538461538463,21.692307692307693,0.9285714285714286
E60,E60.1,488038,4798091,2016-07-14,E60.1_2016,2016,5.0,2.0,14.583333333333334,0.9285714285714286
E60,E60.1,488038,4798091,2017-07-20,E60.1_2017,2017,5.0,3.0714285714285716,20.0,0.8571428571428571
E60,E60.2,488288,4798073,2015-07-10,E60.2_2015,2015,185.0,2.25,24.0,1.0
E60,E60.2,488288,4798073,2016-07-14,E60.2_2016,2016,185.0,1.75,13.666666666666666,0.8571428571428571
E60,E60.2,488288,4798073,2017-07-20,E60.2_2017,2017,185.0,1.3076923076923077,9.692307692307692,0.8571428571428571
E60,E60.3,488537,4798055,2015-07-10,E60.3_2015,2015,5.0,3.2,26.6,0.9285714285714286
E60,E60.3,488537,4798055,2016-07-14,E60.3_2016,2016,5.0,3.0,17.454545454545453,0.7142857142857143
E60,E60.3,488537,4798055,2017-07-20,E60.3_2017,2017,5.0,1.9090909090909092,21.181818181818183,0.7857142857142857
E60,E60.4,488786,4798037,2015-07-09,E60.4_2015,2015,185.0,3.272727272727273,24.545454545454547,0.7857142857142857
E60,E60.4,488786,4798037,2016-07-14,E60.4_2016,2016,185.0,2.75,15.666666666666666,0.7857142857142857
E60,E60.4,488786,4798037,2017-07-20,E60.4_2017,2017,185.0,0.46153846153846156,14.461538461538462,0.8571428571428571
E60,E60.5,489036,4798019,2015-07-09,E60.5_2015,2015,5.0,2.6666666666666665,17.666666666666668,0.9285714285714286
E60,E60.5,489036,4798019,2016-07-14,E60.5_2016,2016,5.0,1.2857142857142858,5.0,0.8571428571428571
E60,E60.5,489036,4798019,2017-07-20,E60.5_2017,2017,5.0,0.46153846153846156,6.461538461538462,1.0
E7,E7.1,499135,4825443,2015-08-06,E7.1_2015,2015,255.0,6.833333333333333,26.333333333333332,0.9285714285714286
E7,E7.1,499135,4825443,2017-07-17,E7.1_2017,2017,255.0,2.8333333333333335,22.333333333333332,0.7142857142857143
E7,E7.1,499135,4825443,2019-06-18,E7.1_2019,2019,255.0,8.923076923076923,39.15384615384615,0.6428571428571429
E7,E7.2,499204,4825203,2015-08-06,E7.2_2015,2015,255.0,14.166666666666666,41.5,0.9285714285714286
E7,E7.2,499204,4825203,2016-07-29,E7.2_2016,2016,255.0,2.0833333333333335,9.916666666666666,0.8571428571428571
E7,E7.2,499204,4825203,2017-07-17,E7.2_2017,2017,255.0,4.0,13.083333333333334,0.8571428571428571
E7,E7.2,499204,4825203,2018-07-01,E7.2_2018,2018,,10.928571428571429,36.214285714285715,0.8571428571428571
E7,E7.2,499204,4825203,2019-06-18,E7.2_2019,2019,255.0,17.428571428571427,50.0,1.0
E7,E7.3,499273,4824962,2015-08-06,E7.3_2015,2015,75.0,3.111111111111111,26.666666666666668,1.0
E7,E7.3,499273,4824962,2016-07-29,E7.3_2016,2016,75.0,1.4285714285714286,11.142857142857142,0.6428571428571429
E7,E7.3,499273,4824962,2017-07-17,E7.3_2017,2017,75.0,1.4545454545454546,6.454545454545454,1.0
E7,E7.3,499273,4824962,2018-07-01,E7.3_2018,2018,,2.7857142857142856,18.5,0.7857142857142857
E7,E7.3,499273,4824962,2019-06-18,E7.3_2019,2019,,12.0,30.571428571428573,1.0
E7,E7.4,499341,4824722,2015-08-06,E7.4_2015,2015,255.0,2.8181818181818183,28.636363636363637,1.0
E7,E7.4,499341,4824722,2016-07-29,E7.4_2016,2016,255.0,1.3,10.3,0.7857142857142857
E7,E7.4,499341,4824722,2017-07-17,E7.4_2017,2017,255.0,0.8333333333333334,5.833333333333333,0.7142857142857143
E7,E7.4,499341,4824722,2018-07-01,E7.4_2018,2018,,4.357142857142857,20.142857142857142,0.8571428571428571
E7,E7.4,499341,4824722,2019-06-18,E7.4_2019,2019,,6.0,28.285714285714285,1.0
E7,E7.5,499410,4824482,2015-08-06,E7.5_2015,2015,75.0,1.7142857142857142,11.928571428571429,1.0
E7,E7.5,499410,4824482,2016-07-29,E7.5_2016,2016,75.0,0.07692307692307693,1.4615384615384615,1.0
E7,E7.5,499410,4824482,2017-07-17,E7.5_2017,2017,255.0,0.8571428571428571,3.357142857142857,0.9285714285714286
E7,E7.5,499410,4824482,2018-07-01,E7.5_2018,2018,,2.5,8.285714285714286,1.0
E7,E7.5,499410,4824482,2019-06-18,E7.5_2019,2019,,6.785714285714286,20.5,1.0
E8,E8.1,498406,4825107,2015-08-16,E8.1_2015,2015,175.0,2.090909090909091,19.181818181818183,1.0
E8,E8.1,498406,4825107,2016-08-09,E8.1_2016,2016,175.0,0.7857142857142857,3.2142857142857144,0.7857142857142857
E8,E8.1,498406,4825107,2017-07-17,E8.1_2017,2017,175.0,1.1818181818181819,5.363636363636363,1.0
